sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
206760368096337,206760468788879,sda,15008,7684096,72.777237,0,8.630232,869
206760468788879,206760569566844,sda,14248,7294976,69.033258,0,8.057317,812
206760569566844,206760670322177,sda,14408,7376896,69.824158,0,8.138527,820
206760670322177,206760771086133,sda,14280,7311360,69.197921,0,8.187451,825
206760771086133,206760871764125,sda,12680,6492160,61.497117,0,7.568685,762
206760871764125,206760972546007,sda,15408,7888896,74.650695,0,8.364599,843
206760972546007,206761073293058,sda,15856,8118272,76.847783,0,8.804228,887
206761073293058,206761174056519,sda,16152,8269824,78.269629,0,8.693628,876
206761174056519,206761274817945,sda,16448,8421376,79.705601,0,8.683879,875
206761274817945,206761375550153,sda,15672,8024064,75.967200,0,8.964362,903
206761375550153,206761476365180,sda,14808,7581696,71.720149,0,8.094031,816
206761476365180,206761577107476,sda,15488,7929856,75.067775,0,8.864201,893
206761577107476,206761677816575,sda,15464,7917568,74.976157,0,8.479869,854
206761677816575,206761778685769,sda,14840,7598080,71.836539,0,8.416841,849
206761778685769,206761879450775,sda,13352,6836224,64.700351,0,7.323971,738
206761879450775,206761980241516,sda,13096,6705152,63.443638,0,7.907472,797
206761980241516,206762080917228,sda,13088,6701056,63.477326,0,10.359996,1043
206762080917228,206762181635536,sda,16688,8544256,80.903241,0,11.278982,1136
206762181635536,206762282361524,sda,17032,8720384,82.564653,0,9.987492,1006
206762282361524,206762383093503,sda,12536,6418432,60.766142,0,9.103365,917
206762383093503,206762483805448,sda,12320,6307840,59.730998,0,7.526416,758
206762483805448,206762584547226,sda,14832,7593984,71.888621,0,8.506898,857
206762584547226,206762685239137,sda,13832,7081984,67.074963,0,8.322416,838
206762685239137,206762785918407,sda,13272,6795264,64.367459,0,7.797037,785
206762785918407,206762886628683,sda,13440,6881280,65.162169,0,7.933649,799
206762886628683,206762987317859,sda,14144,7241728,68.589796,0,8.570931,863
206762987317859,206763088053921,sda,14864,7610368,72.047808,0,8.229426,829
206763088053921,206763188766290,sda,16216,8302592,78.619626,0,9.154784,922
206763188766290,206763289538876,sda,13616,6971392,65.974664,0,7.422654,748
206763289538876,206763390238257,sda,12240,6266880,59.350539,0,7.477702,753
206763390238257,206763491057693,sda,12360,6328320,59.861040,0,8.817744,889
206763491057693,206763591749892,sda,14400,7372800,69.829143,0,11.679157,1176
206763591749892,206763692470222,sda,16296,8343552,79.001243,0,10.226337,1030
206763692470222,206763793175203,sda,12128,6209536,58.804192,0,9.264686,933
206763793175203,206763893911455,sda,14528,7438336,70.419038,0,8.120215,818
206763893911455,206763994567112,sda,15968,8175616,77.460872,0,10.679976,1075
206763994567112,206764095254691,sda,13840,7086080,67.116645,0,12.315322,1240
206764095254691,206764195956589,sda,13792,7061504,66.874360,0,8.738663,880
206764195956589,206764296715885,sda,14688,7520256,71.178296,0,8.148132,821
206764296715885,206764397395913,sda,15856,8118272,76.898941,0,9.733807,980
206764397395913,206764498113410,sda,13408,6864896,65.002360,0,7.833793,789
206764498113410,206764598878129,sda,14592,7471104,70.709273,0,8.792760,886
206764598878129,206764699728051,sda,14936,7647232,72.315066,0,8.953899,903
206764699728051,206764800427889,sda,15368,7868416,74.517560,0,8.907661,897
206764800427889,206764901132458,sda,11712,5996544,56.787394,0,8.023469,808
206764901132458,206765001816291,sda,14160,7249920,68.671030,0,8.203899,826
206765001816291,206765102522065,sda,12472,6385664,60.471644,0,7.824775,788
206765102522065,206765203291465,sda,17048,8728576,82.606612,0,12.414483,1251
206765203291465,206765304091248,sda,13952,7143424,67.584471,0,8.134938,820
206765304091248,206765404813995,sda,16312,8351744,79.076911,0,10.603365,1068
206765404813995,206765505523622,sda,16192,8290304,78.505404,0,11.160800,1124
206765505523622,206765606210551,sda,13784,7057408,66.845506,0,8.779690,884
206765606210551,206765706940576,sda,13808,7069696,66.933246,0,7.723616,778
206765706940576,206765807734872,sda,14672,7512064,71.076071,0,8.492544,856
206765807734872,206765908455168,sda,14688,7520256,71.205857,0,9.084564,915
206765908455168,206766009506181,sda,15472,7921664,74.761126,0,8.926185,902
206766009506181,206766110300535,sda,16680,8540160,80.803447,0,9.891427,997
206766110300535,206766210994214,sda,13768,7049216,66.763439,0,8.659928,872
206766210994214,206766311761271,sda,15624,7999488,75.708336,0,9.348293,942
206766311761271,206766412529248,sda,12944,6627328,62.721439,0,8.951256,902
206766412529248,206766513819059,sda,13848,7090176,66.756159,0,8.006728,811
206766513819059,206766615158608,sda,17416,8916992,83.914980,0,9.976362,1011
206766615158608,206766715910897,sda,12928,6619136,62.653663,0,8.039520,810
206766715910897,206766817261872,sda,13800,7065600,66.484622,0,8.436031,855
206766817261872,206766918646376,sda,10328,5287936,49.741021,0,6.263285,635
206766918646376,206767020050985,sda,10144,5193728,48.845166,0,7.534174,764
206767020050985,206767120480266,sda,12152,6221824,59.082308,0,15.025498,1509
206767120480266,206767221899852,sda,13232,6774784,63.705027,0,9.879748,1002
206767221899852,206767323052483,sda,12656,6479872,61.092702,0,7.701233,779
206767323052483,206767424382687,sda,11736,6008832,56.552425,0,7.332463,743
206767424382687,206767525152773,sda,16608,8503296,80.474031,0,10.409835,1049
206767525152773,206767626296745,sda,13472,6897664,65.037242,0,8.314880,841
206767626296745,206767727642625,sda,12408,6352896,59.781352,0,8.051635,816
206767727642625,206767828359494,sda,14704,7528448,71.285849,0,9.918895,999
206767828359494,206767929143280,sda,12432,6365184,60.231043,0,10.378654,1046
206767929143280,206768029895146,sda,14648,7499776,70.989690,0,8.238061,830
206768029895146,206768130592103,sda,14904,7630848,72.269748,0,8.600061,866
206768130592103,206768231575086,sda,14192,7266304,68.622329,0,8.397454,848
206768231575086,206768332489719,sda,11976,6131712,57.946564,0,7.095106,716
206768332489719,206768433243011,sda,14688,7520256,71.182538,0,8.833458,890
206768433243011,206768533951217,sda,14488,7417856,70.244710,0,8.162195,822
206768533951217,206768634652828,sda,14048,7192576,68.115842,0,8.401057,846
206768634652828,206768735461691,sda,14144,7241728,68.508361,0,8.749231,882
206768735461691,206768836230678,sda,15392,7880704,74.582719,0,10.280941,1036
206768836230678,206768936960581,sda,15920,8151040,77.171101,0,9.014205,908
206768936960581,206769037710197,sda,16104,8245248,78.047754,0,8.962813,903
206769037710197,206769138513596,sda,14720,7536640,71.302159,0,8.581060,865
206769138513596,206769239250100,sda,13648,6987776,66.153403,0,7.405459,746
206769239250100,206769339996965,sda,14408,7376896,69.830026,0,8.168989,823
206769339996965,206769440717833,sda,15528,7950336,75.277660,0,8.945515,901
206769440717833,206769541408884,sda,15928,8155136,77.239672,0,9.107066,917
206769541408884,206769642144649,sda,17568,8994816,85.154711,0,9.400832,947
206769642144649,206769742921290,sda,14208,7274496,68.840358,0,7.680351,774
206769742921290,206769843741278,sda,15056,7708672,72.917709,0,10.394764,1048
206769843741278,206769944521396,sda,14608,7479296,70.775989,0,10.706477,1079
206769944521396,206770045314351,sda,14512,7430144,70.301912,0,7.847771,791
206770045314351,206770146022984,sda,18576,9510912,90.064895,0,9.830339,990
