sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
213247955017113,213248055576654,80.503145,0.000000,159,128,0
213248055576654,213248156202913,82.389937,0.000000,159,131,0
213248156202913,213248256731366,86.875000,0.000000,160,139,0
213248256731366,213248357245964,86.792453,0.000000,159,138,0
213248357245964,213248457853822,86.335404,0.000000,161,139,0
213248457853822,213248558385591,86.875000,0.000000,160,139,0
213248558385591,213248658789326,85.534591,0.000000,159,136,0
213248658789326,213248759388312,84.375000,0.625000,160,135,1
213248759388312,213248859908500,83.125000,0.000000,160,133,0
213248859908500,213248960509924,86.792453,0.000000,159,138,0
213248960509924,213249061059736,83.229814,0.000000,161,134,0
213249061059736,213249161629297,87.577640,0.000000,161,141,0
213249161629297,213249262388349,85.443038,0.000000,158,135,0
213249262388349,213249363057204,86.250000,0.000000,160,138,0
213249363057204,213249463529693,85.534591,0.000000,159,136,0
213249463529693,213249563995600,85.625000,0.000000,160,137,0
213249563995600,213249664656632,85.000000,0.000000,160,136,0
213249664656632,213249765252056,85.000000,0.000000,160,136,0
213249765252056,213249865647707,82.278481,0.000000,158,130,0
213249865647707,213249966230288,85.625000,0.000000,160,137,0
213249966230288,213250066767872,82.165605,0.000000,157,129,0
213250066767872,213250167298225,87.577640,0.000000,161,141,0
213250167298225,213250267868595,86.250000,0.000000,160,138,0
213250267868595,213250368410918,87.500000,0.000000,160,140,0
213250368410918,213250468994417,84.472050,0.621118,161,136,1
213250468994417,213250569720106,86.875000,0.000000,160,139,0
213250569720106,213250670458114,86.875000,0.000000,160,139,0
213250670458114,213250771174669,84.567901,0.000000,162,137,0
213250771174669,213250871857840,82.608696,0.000000,161,133,0
213250871857840,213250972370536,85.350318,0.000000,157,134,0
213250972370536,213251072769871,81.875000,0.000000,160,131,0
213251072769871,213251173366554,88.050314,0.000000,159,140,0
213251173366554,213251273890235,85.625000,0.000000,160,137,0
213251273890235,213251374514123,84.276730,0.000000,159,134,0
213251374514123,213251475093436,84.472050,0.000000,161,136,0
213251475093436,213251575706066,88.050314,0.000000,159,140,0
213251575706066,213251676207751,85.000000,0.000000,160,136,0
213251676207751,213251776579393,87.341772,0.000000,158,138,0
213251776579393,213251877181334,82.608696,0.000000,161,133,0
213251877181334,213251977749919,88.050314,0.000000,159,140,0
213251977749919,213252078333488,83.125000,0.000000,160,133,0
213252078333488,213252178881046,88.050314,0.000000,159,140,0
213252178881046,213252279504296,84.905660,0.000000,159,135,0
213252279504296,213252379982643,86.792453,0.000000,159,138,0
213252379982643,213252480527196,86.250000,0.000000,160,138,0
213252480527196,213252581118037,85.093168,0.000000,161,137,0
213252581118037,213252681626296,86.875000,0.000000,160,139,0
213252681626296,213252782317522,85.625000,0.000000,160,137,0
213252782317522,213252882894410,83.018868,0.000000,159,132,0
213252882894410,213252983540392,86.875000,0.000000,160,139,0
213252983540392,213253084158308,83.647799,0.000000,159,133,0
213253084158308,213253184759741,88.050314,0.000000,159,140,0
213253184759741,213253285279343,85.000000,0.000000,160,136,0
213253285279343,213253385889462,86.163522,0.000000,159,137,0
213253385889462,213253486509926,85.000000,0.000000,160,136,0
213253486509926,213253587055396,87.421384,0.000000,159,139,0
213253587055396,213253687556217,85.000000,0.000000,160,136,0
213253687556217,213253788205158,85.000000,1.875000,160,136,3
213253788205158,213253888783478,82.098765,0.000000,162,133,0
213253888783478,213253989309398,87.261146,0.000000,157,137,0
213253989309398,213254089882294,80.745342,0.000000,161,130,0
213254089882294,213254190554910,76.397516,0.000000,161,123,0
213254190554910,213254291100798,87.341772,0.000000,158,138,0
213254291100798,213254391641861,66.666667,0.000000,162,108,0
213254391641861,213254492575154,34.375000,0.000000,160,55,0
213254492575154,213254593444783,53.503185,0.000000,157,84,0
213254593444783,213254694028509,84.472050,0.000000,161,136,0
213254694028509,213254794697865,85.000000,0.000000,160,136,0
213254794697865,213254895225815,83.125000,0.000000,160,133,0
213254895225815,213254995817835,83.018868,0.000000,159,132,0
213254995817835,213255096344125,69.182390,0.628931,159,110,1
213255096344125,213255197246900,75.471698,0.628931,159,120,1
213255197246900,213255297929398,69.811321,0.628931,159,111,1
213255297929398,213255398474499,80.254777,0.000000,157,126,0
213255398474499,213255499025428,81.761006,0.000000,159,130,0
213255499025428,213255599524563,81.761006,0.000000,159,130,0
213255599524563,213255700028131,81.645570,0.000000,158,129,0
213255700028131,213255800559445,82.278481,0.000000,158,130,0
213255800559445,213255901561810,81.987578,0.000000,161,132,0
213255901561810,213256002145854,85.443038,0.000000,158,135,0
213256002145854,213256102730540,81.645570,0.000000,158,129,0
213256102730540,213256203371848,83.647799,0.000000,159,133,0
213256203371848,213256303947806,84.905660,0.000000,159,135,0
213256303947806,213256404433005,81.366460,0.621118,161,131,1
213256404433005,213256505251393,84.276730,0.000000,159,134,0
213256505251393,213256605809987,83.439490,0.000000,157,131,0
213256605809987,213256706454768,85.443038,0.000000,158,135,0
213256706454768,213256807062397,76.433121,0.000000,157,120,0
213256807062397,213256907759901,74.375000,1.250000,160,119,2
213256907759901,213257008360125,63.125000,2.500000,160,101,4
213257008360125,213257109028944,79.113924,0.000000,158,125,0
213257109028944,213257209556846,84.177215,0.000000,158,133,0
213257209556846,213257310298028,80.503145,0.000000,159,128,0
213257310298028,213257410825315,76.582278,0.000000,158,121,0
213257410825315,213257511480197,77.358491,0.000000,159,123,0
213257511480197,213257612085829,81.645570,0.000000,158,129,0
213257612085829,213257712921770,84.472050,0.000000,161,136,0
213257712921770,213257813853340,79.874214,0.000000,159,127,0
213257813853340,213257914667682,84.276730,0.000000,159,134,0
213257914667682,213258015263843,81.987578,0.000000,161,132,0
213258015263843,213258115953406,81.645570,0.000000,158,129,0
213258115953406,213258216685508,86.163522,0.000000,159,137,0
213258216685508,213258317376065,84.276730,0.000000,159,134,0
213258317376065,213258417859208,83.750000,0.000000,160,134,0
213258417859208,213258518767410,85.534591,0.628931,159,136,1
213258518767410,213258619299248,85.443038,0.000000,158,135,0
213258619299248,213258719895497,85.000000,0.000000,160,136,0
213258719895497,213258820429787,83.544304,0.000000,158,132,0
213258820429787,213258920937160,82.500000,0.000000,160,132,0
213258920937160,213259021461586,86.250000,0.000000,160,138,0
213259021461586,213259122034059,84.905660,0.000000,159,135,0
213259122034059,213259222595768,87.500000,0.000000,160,140,0
213259222595768,213259323149621,84.810127,0.000000,158,134,0
213259323149621,213259423752004,85.802469,0.000000,162,139,0
213259423752004,213259524350828,86.875000,0.000000,160,139,0
213259524350828,213259624875380,84.905660,0.000000,159,135,0
213259624875380,213259725474689,87.341772,0.000000,158,138,0
213259725474689,213259826054836,83.125000,0.000000,160,133,0
213259826054836,213259926582826,87.974684,0.000000,158,139,0
213259926582826,213260027185512,82.389937,0.000000,159,131,0
213260027185512,213260127783805,85.000000,0.000000,160,136,0
213260127783805,213260228278969,87.974684,0.000000,158,139,0
213260228278969,213260328789503,84.567901,0.000000,162,137,0
213260328789503,213260429291624,86.163522,0.000000,159,137,0
213260429291624,213260529891435,86.250000,0.000000,160,138,0
213260529891435,213260630854567,84.472050,0.621118,161,136,1
213260630854567,213260731450260,86.250000,0.000000,160,138,0
213260731450260,213260832055878,80.503145,0.000000,159,128,0
213260832055878,213260932692485,86.250000,0.000000,160,138,0
213260932692485,213261033250062,83.750000,0.000000,160,134,0
213261033250062,213261133856459,85.534591,0.000000,159,136,0
213261133856459,213261234392752,88.607595,0.000000,158,140,0
213261234392752,213261335013726,81.987578,0.621118,161,132,1
213261335013726,213261435667628,80.891720,0.000000,157,127,0
213261435667628,213261536488786,76.250000,0.000000,160,122,0
213261536488786,213261637332883,81.645570,0.000000,158,129,0
213261637332883,213261737887801,83.647799,0.000000,159,133,0
213261737887801,213261838573980,80.503145,0.000000,159,128,0
213261838573980,213261939172640,83.647799,0.000000,159,133,0
213261939172640,213262039785596,78.343949,0.636943,157,123,1
213262039785596,213262140470423,78.260870,0.000000,161,126,0
213262140470423,213262240976068,85.443038,0.000000,158,135,0
213262240976068,213262341554239,85.625000,0.000000,160,137,0
213262341554239,213262442143417,84.375000,0.000000,160,135,0
213262442143417,213262542636393,86.250000,0.000000,160,138,0
213262542636393,213262643164566,86.624204,0.000000,157,136,0
213262643164566,213262743804493,86.250000,0.000000,160,138,0
213262743804493,213262844323920,83.018868,0.000000,159,132,0
213262844323920,213262944865508,86.250000,0.000000,160,138,0
213262944865508,213263045466592,84.905660,0.000000,159,135,0
213263045466592,213263146091230,86.075949,0.000000,158,136,0
213263146091230,213263246631012,86.335404,0.000000,161,139,0
213263246631012,213263347150313,87.341772,0.000000,158,138,0
213263347150313,213263447756314,81.366460,0.000000,161,131,0
213263447756314,213263548387242,85.000000,0.000000,160,136,0
213263548387242,213263649018247,87.421384,0.000000,159,139,0
213263649018247,213263749559156,86.792453,0.000000,159,138,0
213263749559156,213263850059956,82.278481,0.000000,158,130,0
213263850059956,213263950559842,86.875000,0.000000,160,139,0
213263950559842,213264051163299,84.472050,0.000000,161,136,0
213264051163299,213264151810182,85.625000,0.000000,160,137,0
213264151810182,213264252389971,84.905660,0.000000,159,135,0
213264252389971,213264352993313,84.567901,0.000000,162,137,0
213264352993313,213264453528859,86.075949,0.000000,158,136,0
213264453528859,213264554069020,84.905660,0.000000,159,135,0
213264554069020,213264654727065,82.500000,0.000000,160,132,0
213264654727065,213264755350448,79.746835,0.000000,158,126,0
213264755350448,213264856032566,80.000000,0.000000,160,128,0
213264856032566,213264956620491,84.810127,0.000000,158,134,0
213264956620491,213265057176038,78.125000,0.000000,160,125,0
213265057176038,213265157711214,82.802548,0.636943,157,130,1
213265157711214,213265258225290,83.229814,0.000000,161,134,0
213265258225290,213265358848077,85.443038,0.000000,158,135,0
213265358848077,213265459460655,81.250000,0.000000,160,130,0
213265459460655,213265560050224,84.905660,0.000000,159,135,0
213265560050224,213265660681173,85.625000,0.000000,160,137,0
213265660681173,213265761288936,86.875000,0.000000,160,139,0
213265761288936,213265862082675,82.389937,0.000000,159,131,0
213265862082675,213265962663487,86.875000,0.000000,160,139,0
213265962663487,213266063071057,81.250000,0.000000,160,130,0
213266063071057,213266163523955,87.341772,0.000000,158,138,0
213266163523955,213266264007764,86.250000,0.000000,160,138,0
213266264007764,213266364691547,86.875000,0.000000,160,139,0
213266364691547,213266465348540,85.000000,0.000000,160,136,0
213266465348540,213266565943527,81.012658,0.000000,158,128,0
213266565943527,213266666628521,80.254777,0.000000,157,126,0
213266666628521,213266767157750,78.881988,0.621118,161,127,1
213266767157750,213266867773042,80.891720,0.000000,157,127,0
213266867773042,213266968380931,81.761006,0.000000,159,130,0
213266968380931,213267069133096,80.625000,0.625000,160,129,1
213267069133096,213267169760315,79.874214,0.000000,159,127,0
213267169760315,213267270720400,81.761006,0.000000,159,130,0
213267270720400,213267371519289,83.018868,0.000000,159,132,0
213267371519289,213267472070997,84.810127,0.000000,158,134,0
213267472070997,213267572593424,83.750000,0.000000,160,134,0
213267572593424,213267673165575,86.875000,0.000000,160,139,0
213267673165575,213267773690755,84.472050,0.000000,161,136,0
213267773690755,213267874298614,82.716049,0.000000,162,134,0
213267874298614,213267974866145,86.163522,0.000000,159,137,0
213267974866145,213268075323883,85.534591,0.000000,159,136,0
213268075323883,213268175865339,86.875000,0.000000,160,139,0
213268175865339,213268276487081,85.534591,0.000000,159,136,0
213268276487081,213268377058097,86.335404,0.000000,161,139,0
213268377058097,213268477581571,85.000000,0.000000,160,136,0
213268477581571,213268578175235,86.335404,0.000000,161,139,0
213268578175235,213268678898578,86.163522,0.000000,159,137,0
213268678898578,213268779503598,86.708861,0.000000,158,137,0
213268779503598,213268879974461,81.761006,0.628931,159,130,1
213268879974461,213268980585822,85.625000,0.000000,160,137,0
213268980585822,213269081149164,82.716049,0.000000,162,134,0
213269081149164,213269181960523,85.625000,0.000000,160,137,0
213269181960523,213269282598044,86.875000,0.000000,160,139,0
213269282598044,213269383173153,86.163522,0.000000,159,137,0
213269383173153,213269483759394,85.714286,0.000000,161,138,0
213269483759394,213269584396284,82.500000,0.625000,160,132,1
213269584396284,213269684930189,83.750000,0.000000,160,134,0
213269684930189,213269785773986,82.911392,0.000000,158,131,0
213269785773986,213269886664215,82.278481,0.000000,158,130,0
213269886664215,213269987552366,80.379747,0.632911,158,127,1
213269987552366,213270088099461,81.250000,0.000000,160,130,0
213270088099461,213270188687946,84.177215,0.000000,158,133,0
213270188687946,213270289179279,81.761006,0.000000,159,130,0
213270289179279,213270389759010,83.647799,0.000000,159,133,0
213270389759010,213270490194469,84.905660,0.000000,159,135,0
213270490194469,213270590856636,84.810127,0.000000,158,134,0
213270590856636,213270691541036,85.000000,0.000000,160,136,0
213270691541036,213270792143362,86.163522,0.000000,159,137,0
213270792143362,213270892642637,83.647799,0.000000,159,133,0
213270892642637,213270993126399,85.625000,0.000000,160,137,0
213270993126399,213271093774488,81.132075,2.515723,159,129,4
213271093774488,213271194434557,87.500000,0.000000,160,140,0
213271194434557,213271295206787,84.567901,0.000000,162,137,0
213271295206787,213271395832612,86.792453,0.000000,159,138,0
213271395832612,213271496400121,86.250000,0.000000,160,138,0
213271496400121,213271597020818,84.810127,0.000000,158,134,0
213271597020818,213271697576741,74.534161,0.000000,161,120,0
213271697576741,213271798203890,79.617834,0.000000,157,125,0
213271798203890,213271898815161,80.000000,0.000000,160,128,0
213271898815161,213271999413799,84.276730,0.000000,159,134,0
213271999413799,213272099928451,79.245283,0.000000,159,126,0
213272099928451,213272200592945,85.443038,0.000000,158,135,0
213272200592945,213272301137660,75.625000,0.000000,160,121,0
213272301137660,213272401717817,83.018868,0.000000,159,132,0
213272401717817,213272502523868,83.018868,0.000000,159,132,0
213272502523868,213272603064457,86.075949,0.000000,158,136,0
213272603064457,213272703616527,86.163522,0.000000,159,137,0
213272703616527,213272804080709,83.125000,0.000000,160,133,0
213272804080709,213272904596285,84.276730,0.000000,159,134,0
213272904596285,213273005155411,86.875000,0.000000,160,139,0
213273005155411,213273105736065,82.500000,0.000000,160,132,0
213273105736065,213273206357146,86.335404,0.000000,161,139,0
213273206357146,213273306976640,86.163522,0.000000,159,137,0
213273306976640,213273407522492,86.792453,0.000000,159,138,0
213273407522492,213273508087375,86.163522,0.000000,159,137,0
213273508087375,213273608608213,85.534591,0.000000,159,136,0
213273608608213,213273709208142,86.956522,0.000000,161,140,0
213273709208142,213273809807710,83.750000,0.000000,160,134,0
213273809807710,213273910460020,87.341772,0.000000,158,138,0
213273910460020,213274011280715,85.000000,0.000000,160,136,0
213274011280715,213274111889334,83.850932,0.000000,161,135,0
213274111889334,213274212507427,86.335404,0.000000,161,139,0
213274212507427,213274313024567,83.950617,0.000000,162,136,0
213274313024567,213274413581888,86.075949,0.000000,158,136,0
213274413581888,213274514093412,87.421384,0.000000,159,139,0
213274514093412,213274614828586,79.012346,0.617284,162,128,1
213274614828586,213274715439379,83.647799,0.000000,159,133,0
213274715439379,213274816097499,81.528662,0.000000,157,128,0
213274816097499,213274916541099,81.645570,0.000000,158,129,0
213274916541099,213275017175887,80.379747,0.000000,158,127,0
213275017175887,213275117824718,79.503106,0.000000,161,128,0
213275117824718,213275218374584,84.177215,0.000000,158,133,0
213275218374584,213275319048778,84.276730,0.000000,159,134,0
213275319048778,213275419688988,81.875000,0.000000,160,131,0
213275419688988,213275520382779,82.608696,0.000000,161,133,0
213275520382779,213275621331805,83.750000,0.000000,160,134,0
213275621331805,213275721726957,86.163522,0.000000,159,137,0
213275721726957,213275822381911,84.276730,0.000000,159,134,0
213275822381911,213275922982317,86.792453,0.000000,159,138,0
213275922982317,213276023489207,84.905660,0.000000,159,135,0
213276023489207,213276124123858,83.850932,0.000000,161,135,0
213276124123858,213276224770541,84.375000,0.000000,160,135,0
213276224770541,213276325431173,81.761006,0.000000,159,130,0
213276325431173,213276426021289,85.093168,0.000000,161,137,0
213276426021289,213276526779529,86.792453,0.000000,159,138,0
213276526779529,213276627491792,83.125000,0.000000,160,133,0
213276627491792,213276728222703,81.250000,0.625000,160,130,1
213276728222703,213276828993587,68.750000,0.000000,160,110,0
213276828993587,213276930097418,78.481013,1.265823,158,124,2
213276930097418,213277030572634,80.254777,0.636943,157,126,1
213277030572634,213277131216079,80.000000,0.000000,160,128,0
213277131216079,213277231791279,84.905660,0.000000,159,135,0
213277231791279,213277332385396,82.389937,0.000000,159,131,0
213277332385396,213277433168829,78.481013,0.000000,158,124,0
213277433168829,213277533716994,83.750000,0.000000,160,134,0
213277533716994,213277634312562,86.075949,0.000000,158,136,0
213277634312562,213277734869712,85.714286,0.000000,161,138,0
213277734869712,213277835431179,83.647799,0.000000,159,133,0
213277835431179,213277936052078,86.335404,0.000000,161,139,0
213277936052078,213278036700354,86.163522,0.000000,159,137,0
213278036700354,213278137289415,84.905660,0.000000,159,135,0
213278137289415,213278237833370,86.792453,0.000000,159,138,0
213278237833370,213278338446129,86.335404,0.000000,161,139,0
213278338446129,213278438915564,86.163522,0.000000,159,137,0
213278438915564,213278539454022,86.250000,0.000000,160,138,0
213278539454022,213278640068760,84.472050,0.000000,161,136,0
213278640068760,213278740682502,86.708861,0.000000,158,137,0
213278740682502,213278841302715,82.500000,0.000000,160,132,0
213278841302715,213278941904960,86.792453,0.000000,159,138,0
213278941904960,213279042434156,86.250000,0.000000,160,138,0
213279042434156,213279142809188,85.000000,0.000000,160,136,0
213279142809188,213279243319336,87.341772,0.000000,158,138,0
213279243319336,213279343967688,85.714286,0.000000,161,138,0
213279343967688,213279444557649,86.708861,0.000000,158,137,0
213279444557649,213279545055985,83.850932,0.000000,161,135,0
213279545055985,213279645680116,83.750000,0.000000,160,134,0
213279645680116,213279746234911,84.076433,0.000000,157,132,0
213279746234911,213279846865897,79.375000,0.000000,160,127,0
213279846865897,213279947368480,83.018868,0.000000,159,132,0
213279947368480,213280047913471,78.980892,0.000000,157,124,0
213280047913471,213280148493082,77.987421,0.000000,159,124,0
213280148493082,213280249025011,81.987578,0.000000,161,132,0
213280249025011,213280349595556,83.544304,0.000000,158,132,0
213280349595556,213280450143116,83.544304,0.000000,158,132,0
213280450143116,213280550740527,82.608696,0.000000,161,133,0
213280550740527,213280651079699,86.792453,0.000000,159,138,0
213280651079699,213280751651980,85.443038,0.000000,158,135,0
213280751651980,213280852255099,81.875000,0.000000,160,131,0
213280852255099,213280952852649,85.093168,0.000000,161,137,0
213280952852649,213281053385334,83.647799,0.000000,159,133,0
213281053385334,213281154052359,83.125000,0.000000,160,133,0
213281154052359,213281254636554,86.163522,0.000000,159,137,0
213281254636554,213281355311746,83.125000,0.000000,160,133,0
213281355311746,213281455977289,85.000000,0.000000,160,136,0
213281455977289,213281556720490,83.647799,0.000000,159,133,0
213281556720490,213281657305085,81.250000,0.000000,160,130,0
213281657305085,213281758072873,83.544304,0.000000,158,132,0
213281758072873,213281858598523,77.987421,1.257862,159,124,2
213281858598523,213281959196662,83.018868,0.000000,159,132,0
213281959196662,213282059840067,81.987578,0.000000,161,132,0
213282059840067,213282160479760,80.379747,0.000000,158,127,0
213282160479760,213282261068272,82.911392,0.000000,158,131,0
213282261068272,213282361720453,83.850932,0.000000,161,135,0
213282361720453,213282462524624,84.177215,0.000000,158,133,0
213282462524624,213282563167800,84.276730,0.000000,159,134,0
213282563167800,213282663748506,83.125000,0.000000,160,133,0
213282663748506,213282764367072,85.000000,0.000000,160,136,0
213282764367072,213282864995216,82.911392,0.000000,158,131,0
213282864995216,213282965589554,86.708861,0.000000,158,137,0
213282965589554,213283066128167,85.093168,0.000000,161,137,0
213283066128167,213283166650010,85.443038,0.000000,158,135,0
213283166650010,213283267182840,86.792453,0.000000,159,138,0
213283267182840,213283367944808,86.163522,0.000000,159,137,0
213283367944808,213283468523500,85.000000,0.000000,160,136,0
213283468523500,213283569100040,86.163522,0.000000,159,137,0
213283569100040,213283669614548,87.341772,0.000000,158,138,0
213283669614548,213283770148523,85.714286,0.000000,161,138,0
213283770148523,213283870906830,81.250000,0.000000,160,130,0
213283870906830,213283971443190,86.335404,0.000000,161,139,0
213283971443190,213284072095100,85.443038,0.000000,158,135,0
213284072095100,213284172697960,85.534591,0.000000,159,136,0
213284172697960,213284273260409,86.792453,0.000000,159,138,0
213284273260409,213284373599292,84.567901,0.000000,162,137,0
213284373599292,213284474215908,85.534591,0.000000,159,136,0
213284474215908,213284574754835,82.500000,0.000000,160,132,0
213284574754835,213284675392894,83.647799,0.000000,159,133,0
213284675392894,213284776037569,83.439490,0.000000,157,131,0
213284776037569,213284876701258,80.379747,0.000000,158,127,0
213284876701258,213284977398365,81.132075,0.000000,159,129,0
213284977398365,213285078082626,81.132075,0.000000,159,129,0
213285078082626,213285178841516,71.698113,0.000000,159,114,0
213285178841516,213285279525042,84.177215,0.000000,158,133,0
213285279525042,213285380245395,80.379747,0.000000,158,127,0
213285380245395,213285480824252,83.018868,0.000000,159,132,0
213285480824252,213285581328854,84.276730,0.000000,159,134,0
213285581328854,213285681834546,85.534591,0.000000,159,136,0
213285681834546,213285782443551,81.645570,0.000000,158,129,0
213285782443551,213285883141091,84.375000,0.000000,160,135,0
213285883141091,213285983736123,86.250000,0.000000,160,138,0
213285983736123,213286084230277,84.177215,0.000000,158,133,0
213286084230277,213286184867380,84.375000,0.000000,160,135,0
213286184867380,213286285482353,86.250000,0.000000,160,138,0
213286285482353,213286386044688,86.792453,0.000000,159,138,0
213286386044688,213286486515447,85.000000,0.000000,160,136,0
213286486515447,213286587013738,82.500000,0.000000,160,132,0
213286587013738,213286687479433,82.165605,0.000000,157,129,0
213286687479433,213286788045031,80.625000,1.250000,160,129,2
213286788045031,213286888841962,78.616352,0.000000,159,125,0
213286888841962,213286989425270,82.165605,0.000000,157,129,0
213286989425270,213287090105712,81.366460,0.000000,161,131,0
213287090105712,213287190679482,80.254777,0.000000,157,126,0
213287190679482,213287291249586,84.810127,0.000000,158,134,0
213287291249586,213287391804073,81.875000,0.000000,160,131,0
213287391804073,213287492370360,84.276730,0.000000,159,134,0
213287492370360,213287593047855,85.534591,0.000000,159,136,0
213287593047855,213287694031146,85.000000,0.000000,160,136,0
213287694031146,213287794650411,84.472050,0.000000,161,136,0
213287794650411,213287895358705,85.443038,0.000000,158,135,0
213287895358705,213287995735794,86.163522,0.000000,159,137,0
213287995735794,213288096293912,85.714286,0.000000,161,138,0
213288096293912,213288196920566,84.276730,0.628931,159,134,1
213288196920566,213288297537823,86.250000,0.000000,160,138,0
213288297537823,213288398090541,86.875000,0.000000,160,139,0
213288398090541,213288498588057,85.534591,0.000000,159,136,0
213288498588057,213288599159790,85.000000,0.000000,160,136,0
213288599159790,213288699656819,85.534591,0.000000,159,136,0
213288699656819,213288800144124,83.647799,0.000000,159,133,0
213288800144124,213288900670484,83.125000,0.000000,160,133,0
213288900670484,213289001180123,85.534591,0.000000,159,136,0
213289001180123,213289101784599,85.000000,0.000000,160,136,0
213289101784599,213289202455510,85.534591,0.000000,159,136,0
213289202455510,213289302996854,86.335404,0.000000,161,139,0
213289302996854,213289403522957,85.534591,0.000000,159,136,0
213289403522957,213289504096626,72.839506,0.000000,162,118,0
213289504096626,213289604709155,81.761006,0.000000,159,130,0
213289604709155,213289705307533,83.647799,0.000000,159,133,0
213289705307533,213289805950351,80.503145,0.000000,159,128,0
213289805950351,213289906761428,81.875000,0.000000,160,131,0
213289906761428,213290007319941,78.616352,0.000000,159,125,0
213290007319941,213290107862749,83.647799,0.000000,159,133,0
213290107862749,213290208466706,79.874214,0.000000,159,127,0
213290208466706,213290309024667,76.582278,0.000000,158,121,0
213290309024667,213290409597956,80.503145,0.000000,159,128,0
213290409597956,213290510171393,85.000000,0.000000,160,136,0
213290510171393,213290610895690,84.177215,0.000000,158,133,0
213290610895690,213290711504113,85.534591,0.000000,159,136,0
213290711504113,213290811971697,81.875000,0.000000,160,131,0
213290811971697,213290912561583,81.132075,0.000000,159,129,0
213290912561583,213291013094711,85.625000,0.000000,160,137,0
213291013094711,213291113665569,83.850932,0.000000,161,135,0
213291113665569,213291214309747,85.000000,0.000000,160,136,0
213291214309747,213291314847535,86.335404,0.000000,161,139,0
213291314847535,213291415357632,85.534591,0.000000,159,136,0
213291415357632,213291515952157,86.250000,0.000000,160,138,0
213291515952157,213291616568090,82.389937,0.000000,159,131,0
213291616568090,213291717064254,83.647799,0.000000,159,133,0
213291717064254,213291817608189,79.874214,1.257862,159,127,2
213291817608189,213291918243825,83.125000,0.000000,160,133,0
213291918243825,213292019019071,83.439490,0.000000,157,131,0
213292019019071,213292119573339,78.616352,2.515723,159,125,4
213292119573339,213292220441881,81.761006,0.000000,159,130,0
213292220441881,213292321343687,83.750000,0.000000,160,134,0
213292321343687,213292421946226,83.018868,0.000000,159,132,0
213292421946226,213292522485580,85.534591,0.000000,159,136,0
213292522485580,213292623019991,85.093168,0.000000,161,137,0
213292623019991,213292723524609,86.708861,0.000000,158,137,0
213292723524609,213292824067996,81.875000,0.000000,160,131,0
213292824067996,213292924651155,86.250000,0.000000,160,138,0
213292924651155,213293025257424,83.125000,0.000000,160,133,0
213293025257424,213293125880111,86.163522,0.000000,159,137,0
213293125880111,213293226407776,85.625000,0.000000,160,137,0
213293226407776,213293326975922,86.792453,0.000000,159,138,0
213293326975922,213293427608814,81.250000,0.000000,160,130,0
213293427608814,213293528272230,85.625000,0.000000,160,137,0
213293528272230,213293628882716,86.163522,0.000000,159,137,0
213293628882716,213293729543164,86.250000,0.000000,160,138,0
213293729543164,213293830145084,82.389937,0.000000,159,131,0
