sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
266053985629475,266054086316307,74.213836,0.628931,159,118,1
266054086316307,266054187171506,73.584906,0.628931,159,117,1
266054187171506,266054287999614,71.698113,0.628931,159,114,1
266054287999614,266054388660733,78.481013,0.632911,158,124,1
266054388660733,266054489300313,81.761006,0.000000,159,130,0
266054489300313,266054589959177,82.098765,0.617284,162,133,1
266054589959177,266054690541238,80.379747,0.000000,158,127,0
266054690541238,266054790923077,80.000000,0.625000,160,128,1
266054790923077,266054891588296,75.949367,0.000000,158,120,0
266054891588296,266054992281934,79.746835,0.632911,158,126,1
266054992281934,266055092905767,85.534591,0.000000,159,136,0
266055092905767,266055193506827,81.875000,0.625000,160,131,1
266055193506827,266055294177153,84.905660,0.000000,159,135,0
266055294177153,266055394767991,82.098765,0.000000,162,133,0
266055394767991,266055495375875,79.245283,0.628931,159,126,1
266055495375875,266055596095030,80.503145,0.628931,159,128,1
266055596095030,266055697661183,84.375000,0.000000,160,135,0
266055697661183,266055798273202,80.000000,0.000000,160,128,0
266055798273202,266055899362562,72.049689,0.621118,161,116,1
266055899362562,266056000127699,71.518987,0.632911,158,113,1
266056000127699,266056101225568,75.625000,1.875000,160,121,3
266056101225568,266056201810334,82.911392,0.000000,158,131,0
266056201810334,266056302471650,84.276730,0.000000,159,134,0
266056302471650,266056403065609,78.616352,0.628931,159,125,1
266056403065609,266056504031757,76.250000,0.625000,160,122,1
266056504031757,266056604575216,74.683544,0.632911,158,118,1
266056604575216,266056705474569,74.213836,0.628931,159,118,1
266056705474569,266056806127179,79.375000,0.000000,160,127,0
266056806127179,266056907174306,81.250000,0.000000,160,130,0
266056907174306,266057007773566,80.379747,0.632911,158,127,1
266057007773566,266057108992703,77.777778,0.617284,162,126,1
266057108992703,266057209621142,78.481013,0.000000,158,124,0
266057209621142,266057310560563,69.426752,0.000000,157,109,0
266057310560563,266057411387381,78.260870,0.621118,161,126,1
266057411387381,266057512093035,71.974522,0.636943,157,113,1
266057512093035,266057612836960,74.375000,0.625000,160,119,1
266057612836960,266057714035662,66.875000,0.625000,160,107,1
266057714035662,266057814745095,70.886076,0.632911,158,112,1
266057814745095,266057915530684,73.076923,0.641026,156,114,1
266057915530684,266058016147215,74.683544,0.000000,158,118,0
266058016147215,266058117094832,74.842767,0.628931,159,119,1
266058117094832,266058217920128,73.125000,0.625000,160,117,1
266058217920128,266058318487226,68.789809,0.636943,157,108,1
266058318487226,266058419538581,75.308642,0.000000,162,122,0
266058419538581,266058520227921,82.500000,0.000000,160,132,0
266058520227921,266058620847772,80.864198,0.617284,162,131,1
266058620847772,266058721565729,80.254777,0.000000,157,126,0
266058721565729,266058822233927,73.584906,0.628931,159,117,1
266058822233927,266058923021307,80.124224,0.621118,161,129,1
266058923021307,266059023638349,81.410256,0.000000,156,127,0
266059023638349,266059124301178,80.000000,0.625000,160,128,1
266059124301178,266059225129921,79.245283,0.000000,159,126,0
266059225129921,266059325678095,76.582278,0.632911,158,121,1
266059325678095,266059426431814,77.707006,0.000000,157,122,0
266059426431814,266059527134013,76.875000,0.625000,160,123,1
266059527134013,266059627793514,74.375000,0.625000,160,119,1
266059627793514,266059728428840,73.885350,0.636943,157,116,1
266059728428840,266059828986862,79.375000,0.000000,160,127,0
266059828986862,266059929602646,80.625000,0.625000,160,129,1
266059929602646,266060030491118,72.955975,0.628931,159,116,1
266060030491118,266060131103812,80.625000,0.000000,160,129,0
266060131103812,266060231668123,75.625000,0.625000,160,121,1
266060231668123,266060332812908,73.584906,0.628931,159,117,1
266060332812908,266060433720594,72.955975,0.628931,159,116,1
266060433720594,266060534352427,84.276730,0.000000,159,134,0
266060534352427,266060634985407,74.842767,0.628931,159,119,1
266060634985407,266060735683901,74.842767,0.000000,159,119,0
266060735683901,266060836516498,72.151899,0.632911,158,114,1
266060836516498,266060937043114,84.375000,0.000000,160,135,0
266060937043114,266061037672344,83.544304,0.000000,158,132,0
266061037672344,266061138264762,80.503145,0.628931,159,128,1
266061138264762,266061239455011,57.500000,0.625000,160,92,1
266061239455011,266061340533912,66.666667,0.000000,162,108,0
266061340533912,266061441134607,83.544304,0.000000,158,132,0
266061441134607,266061541798478,79.503106,0.621118,161,128,1
266061541798478,266061642860979,74.050633,0.000000,158,117,0
266061642860979,266061743791516,68.553459,1.886792,159,109,3
266061743791516,266061844754559,71.698113,1.257862,159,114,2
266061844754559,266061945360693,76.582278,0.000000,158,121,0
266061945360693,266062046077309,69.375000,0.625000,160,111,1
266062046077309,266062146891749,75.159236,0.636943,157,118,1
266062146891749,266062247557777,79.245283,0.000000,159,126,0
266062247557777,266062348163268,85.534591,0.000000,159,136,0
266062348163268,266062448744430,83.018868,0.628931,159,132,1
266062448744430,266062549879719,79.617834,0.000000,157,125,0
266062549879719,266062650507528,81.250000,0.625000,160,130,1
266062650507528,266062751035523,84.810127,0.000000,158,134,0
266062751035523,266062851590591,81.132075,0.000000,159,129,0
266062851590591,266062952221947,83.647799,0.000000,159,133,0
266062952221947,266063053068114,79.113924,0.632911,158,125,1
266063053068114,266063153650226,81.761006,0.628931,159,130,1
266063153650226,266063254312798,79.746835,0.000000,158,126,0
266063254312798,266063355343925,79.375000,0.000000,160,127,0
266063355343925,266063455905972,74.683544,2.531646,158,118,4
266063455905972,266063556570361,73.750000,0.625000,160,118,1
266063556570361,266063657864495,71.428571,0.621118,161,115,1
266063657864495,266063758526033,71.069182,0.000000,159,113,0
266063758526033,266063859520572,71.069182,0.628931,159,113,1
266063859520572,266063960076105,75.316456,0.632911,158,119,1
266063960076105,266064060693360,72.784810,0.000000,158,115,0
266064060693360,266064161381739,80.625000,0.625000,160,129,1
266064161381739,266064261981880,81.761006,0.000000,159,130,0
266064261981880,266064362554751,86.075949,0.000000,158,136,0
266064362554751,266064463211603,80.745342,0.000000,161,130,0
266064463211603,266064563792825,81.250000,0.000000,160,130,0
266064563792825,266064664428481,79.874214,0.628931,159,127,1
266064664428481,266064764994735,80.503145,0.628931,159,128,1
266064764994735,266064865943573,63.750000,0.000000,160,102,0
266064865943573,266064966799166,74.213836,0.628931,159,118,1
266064966799166,266065067771112,66.037736,0.000000,159,105,0
266065067771112,266065168516166,76.582278,0.000000,158,121,0
266065168516166,266065269213856,70.807453,0.621118,161,114,1
266065269213856,266065369806236,75.776398,0.000000,161,122,0
266065369806236,266065470688166,71.069182,1.257862,159,113,2
266065470688166,266065571405824,71.875000,0.625000,160,115,1
266065571405824,266065672132191,72.151899,0.000000,158,114,0
266065672132191,266065772738066,70.186335,0.621118,161,113,1
266065772738066,266065873667722,70.886076,0.632911,158,112,1
266065873667722,266065974254028,81.875000,0.000000,160,131,0
266065974254028,266066075027796,81.987578,0.621118,161,132,1
266066075027796,266066175614385,81.012658,0.000000,158,128,0
266066175614385,266066276334859,81.132075,0.628931,159,129,1
266066276334859,266066376928594,82.389937,0.000000,159,131,0
266066376928594,266066477602769,71.698113,0.628931,159,114,1
266066477602769,266066578330278,74.213836,0.628931,159,118,1
266066578330278,266066678915817,74.522293,0.000000,157,117,0
266066678915817,266066779621532,80.503145,0.628931,159,128,1
266066779621532,266066880259734,74.522293,0.636943,157,117,1
266066880259734,266066980852674,73.417722,0.000000,158,116,0
266066980852674,266067081830706,73.584906,0.628931,159,117,1
266067081830706,266067182531463,72.049689,0.621118,161,116,1
266067182531463,266067283512733,72.151899,0.632911,158,114,1
266067283512733,266067384332218,74.074074,0.000000,162,120,0
266067384332218,266067485254556,71.250000,0.625000,160,114,1
266067485254556,266067586291579,79.874214,0.628931,159,127,1
266067586291579,266067686925943,81.366460,0.000000,161,131,0
266067686925943,266067787572599,79.113924,0.632911,158,125,1
266067787572599,266067888308704,77.848101,0.632911,158,123,1
266067888308704,266067988963252,83.647799,0.000000,159,133,0
266067988963252,266068090460400,85.534591,0.000000,159,136,0
266068090460400,266068191032747,81.875000,0.000000,160,131,0
266068191032747,266068291729791,79.629630,0.617284,162,129,1
266068291729791,266068392299542,85.350318,0.000000,157,134,0
266068392299542,266068492770786,83.647799,0.000000,159,133,0
266068492770786,266068593293571,82.389937,0.000000,159,131,0
266068593293571,266068693872376,84.375000,0.000000,160,135,0
266068693872376,266068794563612,75.776398,0.621118,161,122,1
266068794563612,266068895219070,77.987421,0.628931,159,124,1
266068895219070,266068995871763,70.625000,0.000000,160,113,0
266068995871763,266069096661786,71.069182,0.628931,159,113,1
266069096661786,266069197199735,74.842767,0.628931,159,119,1
266069197199735,266069298187892,74.050633,0.632911,158,117,1
266069298187892,266069398694613,72.500000,0.625000,160,116,1
266069398694613,266069499990747,80.625000,0.000000,160,129,0
266069499990747,266069600621271,77.358491,0.628931,159,123,1
266069600621271,266069701499013,75.316456,0.000000,158,119,0
266069701499013,266069802133902,74.213836,0.628931,159,118,1
266069802133902,266069903087870,83.018868,0.000000,159,132,0
266069903087870,266070003676279,81.875000,0.625000,160,131,1
266070003676279,266070104413764,82.389937,0.000000,159,131,0
266070104413764,266070205098263,76.875000,0.625000,160,123,1
266070205098263,266070306695845,71.875000,0.625000,160,115,1
266070306695845,266070407319228,74.683544,0.000000,158,118,0
266070407319228,266070508400605,74.534161,0.621118,161,120,1
266070508400605,266070609577220,81.645570,0.000000,158,129,0
266070609577220,266070710440345,81.875000,1.875000,160,131,3
266070710440345,266070811120500,78.881988,0.621118,161,127,1
266070811120500,266070912111831,80.379747,0.632911,158,127,1
266070912111831,266071012705687,81.250000,0.000000,160,130,0
266071012705687,266071113996418,33.125000,0.000000,160,53,0
266071113996418,266071219448194,34.545455,0.606061,165,57,1
266071219448194,266071320106813,81.761006,0.628931,159,130,1
266071320106813,266071420688229,84.905660,0.000000,159,135,0
266071420688229,266071521325219,81.987578,0.000000,161,132,0
266071521325219,266071621972690,80.503145,0.628931,159,128,1
266071621972690,266071722699323,71.337580,0.000000,157,112,0
266071722699323,266071823937118,66.455696,0.000000,158,105,0
266071823937118,266071924837257,64.596273,0.000000,161,104,0
266071924837257,266072025697721,73.417722,0.000000,158,116,0
266072025697721,266072126511871,73.584906,0.000000,159,117,0
266072126511871,266072227392754,71.069182,0.000000,159,113,0
266072227392754,266072328565321,70.063694,0.000000,157,110,0
266072328565321,266072429596765,73.584906,0.628931,159,117,1
266072429596765,266072530287896,79.874214,0.628931,159,127,1
266072530287896,266072630924028,77.018634,0.621118,161,124,1
266072630924028,266072731579611,79.874214,0.628931,159,127,1
266072731579611,266072832296540,78.205128,0.000000,156,122,0
266072832296540,266072932788275,83.125000,0.625000,160,133,1
266072932788275,266073033430851,81.528662,0.000000,157,128,0
266073033430851,266073134051561,81.366460,0.621118,161,131,1
266073134051561,266073234599189,74.213836,0.000000,159,118,0
266073234599189,266073335901728,42.138365,0.628931,159,67,1
266073335901728,266073436885458,55.345912,0.628931,159,88,1
266073436885458,266073537880414,58.333333,0.000000,156,91,0
266073537880414,266073638679589,72.327044,0.000000,159,115,0
266073638679589,266073739589002,75.625000,0.625000,160,121,1
266073739589002,266073840425265,68.589744,1.923077,156,107,3
266073840425265,266073941088606,69.375000,1.250000,160,111,2
266073941088606,266074041681171,62.025316,2.531646,158,98,4
266074041681171,266074142340488,77.215190,0.632911,158,122,1
266074142340488,266074243281176,77.987421,0.000000,159,124,0
266074243281176,266074344146661,75.000000,0.625000,160,120,1
266074344146661,266074444652539,81.875000,0.625000,160,131,1
266074444652539,266074545391764,78.616352,0.628931,159,125,1
266074545391764,266074646185097,77.848101,0.000000,158,123,0
266074646185097,266074746837077,81.875000,0.000000,160,131,0
266074746837077,266074847642270,81.250000,0.000000,160,130,0
266074847642270,266074948177912,78.616352,1.257862,159,125,2
266074948177912,266075048927842,81.132075,0.000000,159,129,0
266075048927842,266075149871448,76.100629,2.515723,159,121,4
266075149871448,266075250611684,81.132075,0.628931,159,129,1
266075250611684,266075351233249,78.980892,0.000000,157,124,0
266075351233249,266075452076918,82.278481,0.000000,158,130,0
266075452076918,266075552692634,80.124224,0.621118,161,129,1
266075552692634,266075653306227,81.645570,0.000000,158,129,0
266075653306227,266075754462631,77.987421,0.628931,159,124,1
266075754462631,266075855068432,79.375000,0.625000,160,127,1
266075855068432,266075955688099,76.582278,1.898734,158,121,3
266075955688099,266076056618357,82.389937,0.628931,159,131,1
266076056618357,266076157245351,81.132075,0.000000,159,129,0
266076157245351,266076257832130,75.949367,0.000000,158,120,0
266076257832130,266076358368739,76.582278,0.000000,158,121,0
266076358368739,266076458944004,81.481481,0.617284,162,132,1
266076458944004,266076559814340,82.389937,0.000000,159,131,0
266076559814340,266076660789954,81.012658,0.000000,158,128,0
266076660789954,266076761379189,77.358491,0.628931,159,123,1
266076761379189,266076861948117,75.316456,0.000000,158,119,0
266076861948117,266076962500191,77.564103,0.000000,156,121,0
266076962500191,266077063176113,78.881988,0.621118,161,127,1
266077063176113,266077163786113,59.615385,0.000000,156,93,0
266077163786113,266077264479776,41.614907,0.000000,161,67,0
266077264479776,266077365105379,77.500000,0.625000,160,124,1
266077365105379,266077465992192,79.113924,0.632911,158,125,1
266077465992192,266077566577619,80.379747,0.000000,158,127,0
266077566577619,266077667171919,78.343949,0.000000,157,123,0
266077667171919,266077767767936,79.375000,0.625000,160,127,1
266077767767936,266077868431337,77.070064,0.000000,157,121,0
266077868431337,266077968999065,79.487179,0.000000,156,124,0
266077968999065,266078069653926,80.379747,0.000000,158,127,0
266078069653926,266078170014748,76.282051,0.641026,156,119,1
266078170014748,266078270397433,75.471698,0.000000,159,120,0
266078270397433,266078371277430,74.683544,0.000000,158,118,0
266078371277430,266078471939325,65.822785,1.265823,158,104,2
266078471939325,266078572889879,75.796178,1.273885,157,119,2
266078572889879,266078673457826,76.729560,0.628931,159,122,1
266078673457826,266078774340263,80.254777,0.000000,157,126,0
266078774340263,266078875302244,77.070064,0.000000,157,121,0
266078875302244,266078975913892,72.500000,0.625000,160,116,1
266078975913892,266079076644892,73.417722,0.000000,158,116,0
266079076644892,266079177384980,79.113924,0.000000,158,125,0
266079177384980,266079277892757,73.417722,0.632911,158,116,1
266079277892757,266079378488288,81.132075,0.000000,159,129,0
266079378488288,266079479863579,80.503145,0.000000,159,128,0
266079479863579,266079580536744,80.769231,0.000000,156,126,0
266079580536744,266079681036281,79.874214,0.628931,159,127,1
266079681036281,266079781708753,77.358491,0.000000,159,123,0
266079781708753,266079882627361,70.807453,0.621118,161,114,1
266079882627361,266079983330082,80.379747,0.000000,158,127,0
266079983330082,266080084414742,80.379747,0.000000,158,127,0
266080084414742,266080185138941,80.503145,0.628931,159,128,1
266080185138941,266080285718550,76.923077,0.000000,156,120,0
266080285718550,266080386553159,80.128205,0.000000,156,125,0
266080386553159,266080487158574,82.278481,0.000000,158,130,0
266080487158574,266080587510707,79.503106,0.621118,161,128,1
266080587510707,266080688063913,84.810127,0.000000,158,134,0
266080688063913,266080788575156,77.707006,0.000000,157,122,0
266080788575156,266080889153846,75.471698,0.628931,159,120,1
266080889153846,266080989714875,74.683544,0.000000,158,118,0
266080989714875,266081090281985,75.949367,0.000000,158,120,0
266081090281985,266081191173194,82.389937,0.628931,159,131,1
266081191173194,266081291998046,80.891720,0.000000,157,127,0
266081291998046,266081392604978,58.064516,0.000000,155,90,0
266081392604978,266081493499570,58.278146,0.000000,151,88,0
266081493499570,266081594033874,62.820513,0.641026,156,98,1
266081594033874,266081694661529,72.903226,0.000000,155,113,0
266081694661529,266081795178378,75.483871,0.000000,155,117,0
266081795178378,266081895769887,75.316456,0.000000,158,119,0
266081895769887,266081996368889,76.433121,0.636943,157,120,1
266081996368889,266082097012634,80.503145,0.000000,159,128,0
266082097012634,266082197666912,80.625000,0.625000,160,129,1
266082197666912,266082298212206,77.707006,2.547771,157,122,4
266082298212206,266082398710825,74.213836,11.320755,159,118,18
266082398710825,266082499322322,79.245283,0.628931,159,126,1
266082499322322,266082599907834,79.746835,0.000000,158,126,0
266082599907834,266082700861863,74.213836,0.628931,159,118,1
266082700861863,266082801472908,78.481013,0.000000,158,124,0
266082801472908,266082902106339,74.050633,0.000000,158,117,0
266082902106339,266083002986730,79.245283,0.628931,159,126,1
266083002986730,266083103608115,82.278481,0.000000,158,130,0
266083103608115,266083204219713,83.018868,0.000000,159,132,0
266083204219713,266083304802176,69.677419,0.645161,155,108,1
266083304802176,266083405319555,78.481013,0.000000,158,124,0
266083405319555,266083506036728,73.417722,0.632911,158,116,1
266083506036728,266083606627124,76.582278,0.000000,158,121,0
266083606627124,266083707295936,36.708861,0.000000,158,58,0
266083707295936,266083808123231,67.500000,0.625000,160,108,1
266083808123231,266083908736696,75.159236,0.000000,157,118,0
266083908736696,266084009330386,78.205128,0.000000,156,122,0
266084009330386,266084109849677,72.327044,0.628931,159,115,1
266084109849677,266084210932269,80.745342,0.000000,161,130,0
266084210932269,266084311516132,80.128205,0.000000,156,125,0
266084311516132,266084412160420,81.012658,0.000000,158,128,0
266084412160420,266084512912221,84.276730,0.628931,159,134,1
266084512912221,266084613495264,76.582278,0.000000,158,121,0
266084613495264,266084714049869,77.639752,0.621118,161,125,1
266084714049869,266084814713080,77.987421,0.000000,159,124,0
266084814713080,266084915897123,75.471698,0.628931,159,120,1
266084915897123,266085016429628,76.923077,0.000000,156,120,0
266085016429628,266085117102867,72.500000,0.625000,160,116,1
266085117102867,266085217747204,78.616352,0.000000,159,125,0
266085217747204,266085318375784,79.487179,0.000000,156,124,0
266085318375784,266085418905377,82.165605,0.000000,157,129,0
266085418905377,266085519402048,76.729560,0.628931,159,122,1
266085519402048,266085619975089,80.000000,0.000000,160,128,0
266085619975089,266085720655192,79.113924,0.000000,158,125,0
266085720655192,266085821553579,75.949367,0.632911,158,120,1
266085821553579,266085922332136,79.375000,0.000000,160,127,0
266085922332136,266086022928885,75.159236,0.636943,157,118,1
266086022928885,266086123649927,77.707006,0.000000,157,122,0
266086123649927,266086224654144,82.500000,0.000000,160,132,0
266086224654144,266086325619801,75.159236,0.000000,157,118,0
266086325619801,266086426264084,54.666667,0.666667,150,82,1
266086426264084,266086526726537,56.291391,0.000000,151,85,0
266086526726537,266086627325580,61.783439,0.000000,157,97,0
266086627325580,266086728266000,66.666667,0.000000,156,104,0
266086728266000,266086828886325,69.182390,0.000000,159,110,0
266086828886325,266086929470848,75.159236,0.636943,157,118,1
266086929470848,266087030126219,74.025974,0.000000,154,114,0
266087030126219,266087130780787,79.617834,0.636943,157,125,1
266087130780787,266087231621612,74.842767,1.257862,159,119,2
266087231621612,266087332508513,77.848101,0.000000,158,123,0
266087332508513,266087433035279,80.379747,0.000000,158,127,0
266087433035279,266087533657036,78.616352,0.000000,159,125,0
266087533657036,266087634396194,80.745342,0.621118,161,130,1
266087634396194,266087735047512,77.070064,0.000000,157,121,0
266087735047512,266087836170935,78.481013,0.000000,158,124,0
266087836170935,266087936714563,75.483871,0.000000,155,117,0
266087936714563,266088037393253,75.625000,0.625000,160,121,1
266088037393253,266088138638689,80.379747,0.000000,158,127,0
266088138638689,266088239244194,76.433121,0.000000,157,120,0
266088239244194,266088339823318,70.440252,0.628931,159,112,1
266088339823318,266088440490660,75.316456,0.000000,158,119,0
266088440490660,266088541144584,69.811321,0.000000,159,111,0
266088541144584,266088642507128,73.750000,0.625000,160,118,1
266088642507128,266088743039674,73.750000,0.000000,160,118,0
266088743039674,266088843534093,74.193548,0.000000,155,115,0
266088843534093,266088944071370,81.761006,0.628931,159,130,1
266088944071370,266089044623448,75.625000,0.000000,160,121,0
266089044623448,266089145647704,78.709677,0.000000,155,122,0
266089145647704,266089246304482,71.069182,0.628931,159,113,1
266089246304482,266089346881394,82.165605,0.000000,157,129,0
266089346881394,266089447672550,75.796178,0.000000,157,119,0
266089447672550,266089548327089,68.987342,0.000000,158,109,0
266089548327089,266089649461336,40.372671,0.621118,161,65,1
266089649461336,266089750395268,80.128205,0.000000,156,125,0
266089750395268,266089850986015,78.750000,0.625000,160,126,1
266089850986015,266089951683726,83.647799,0.000000,159,133,0
266089951683726,266090052290914,81.645570,0.000000,158,129,0
266090052290914,266090152929257,82.389937,0.628931,159,131,1
266090152929257,266090253529771,82.500000,0.000000,160,132,0
266090253529771,266090354242104,82.278481,0.000000,158,130,0
266090354242104,266090454773728,79.617834,0.636943,157,125,1
266090454773728,266090555475646,79.245283,0.000000,159,126,0
266090555475646,266090656312251,75.625000,0.625000,160,121,1
266090656312251,266090756939877,84.276730,0.000000,159,134,0
266090756939877,266090858144786,77.358491,0.000000,159,123,0
266090858144786,266090958800007,82.608696,0.000000,161,133,0
266090958800007,266091059798808,79.375000,0.625000,160,127,1
266091059798808,266091160437573,84.177215,0.000000,158,133,0
266091160437573,266091261105190,83.229814,0.000000,161,134,0
266091261105190,266091362138269,67.948718,0.641026,156,106,1
266091362138269,266091462526422,60.402685,0.000000,149,90,0
266091462526422,266091563249160,57.792208,0.000000,154,89,0
266091563249160,266091663887967,64.150943,0.628931,159,102,1
266091663887967,266091764480576,78.343949,0.000000,157,123,0
266091764480576,266091865385410,74.522293,0.000000,157,117,0
266091865385410,266091965989100,76.729560,0.000000,159,122,0
266091965989100,266092066637372,79.375000,0.000000,160,127,0
266092066637372,266092167752290,81.250000,0.625000,160,130,1
266092167752290,266092268365301,80.379747,1.265823,158,127,2
266092268365301,266092368890015,81.645570,0.000000,158,129,0
266092368890015,266092469467875,82.165605,0.000000,157,129,0
266092469467875,266092569980264,74.683544,0.632911,158,118,1
266092569980264,266092671127942,83.750000,0.000000,160,134,0
266092671127942,266092771738937,79.113924,0.632911,158,125,1
266092771738937,266092872264564,75.796178,0.000000,157,119,0
266092872264564,266092972894081,74.213836,0.000000,159,118,0
266092972894081,266093073795680,81.761006,0.000000,159,130,0
266093073795680,266093174466529,72.327044,0.628931,159,115,1
266093174466529,266093275256607,77.358491,0.000000,159,123,0
266093275256607,266093376463328,84.905660,0.000000,159,135,0
266093376463328,266093477133836,76.100629,0.000000,159,121,0
266093477133836,266093578057197,78.980892,0.636943,157,124,1
266093578057197,266093678933708,73.291925,0.000000,161,118,0
266093678933708,266093779681760,78.616352,0.000000,159,125,0
266093779681760,266093880404739,77.500000,0.625000,160,124,1
266093880404739,266093980991666,80.254777,0.000000,157,126,0
266093980991666,266094081636061,77.987421,0.000000,159,124,0
266094081636061,266094182373434,80.745342,0.621118,161,130,1
266094182373434,266094283190621,75.796178,0.000000,157,119,0
266094283190621,266094383722741,84.375000,0.000000,160,135,0
266094383722741,266094484410998,78.616352,0.628931,159,125,1
266094484410998,266094585074107,80.503145,0.000000,159,128,0
266094585074107,266094685879809,85.000000,0.000000,160,136,0
266094685879809,266094786517572,81.528662,0.000000,157,128,0
266094786517572,266094887052913,79.629630,0.617284,162,129,1
266094887052913,266094987954211,81.012658,0.000000,158,128,0
266094987954211,266095088578921,78.616352,0.000000,159,125,0
266095088578921,266095189156042,83.018868,0.000000,159,132,0
266095189156042,266095289755392,83.544304,0.632911,158,132,1
266095289755392,266095390395263,82.278481,0.000000,158,130,0
266095390395263,266095491224929,54.938272,0.617284,162,89,1
266095491224929,266095592379375,76.582278,0.000000,158,121,0
266095592379375,266095693369565,83.647799,0.000000,159,133,0
266095693369565,266095793960251,81.366460,0.621118,161,131,1
266095793960251,266095894628864,79.874214,0.000000,159,127,0
266095894628864,266095995330385,79.245283,0.000000,159,126,0
266095995330385,266096095863461,83.750000,0.000000,160,134,0
266096095863461,266096196514135,82.389937,0.628931,159,131,1
266096196514135,266096297135454,81.645570,0.000000,158,129,0
266096297135454,266096400268760,37.888199,0.000000,161,61,0
266096400268760,266096501029860,26.451613,0.000000,155,41,0
266096501029860,266096601614434,60.526316,0.000000,152,92,0
266096601614434,266096702212515,68.750000,0.625000,160,110,1
266096702212515,266096802796090,73.417722,0.000000,158,116,0
266096802796090,266096903710832,78.481013,0.000000,158,124,0
266096903710832,266097004335107,73.548387,0.000000,155,114,0
266097004335107,266097104935474,80.379747,0.632911,158,127,1
266097104935474,266097205582494,77.358491,0.000000,159,123,0
266097205582494,266097306187568,79.245283,2.515723,159,126,4
266097306187568,266097406791430,81.132075,0.000000,159,129,0
266097406791430,266097507416055,74.050633,0.632911,158,117,1
266097507416055,266097608053386,79.375000,0.000000,160,127,0
266097608053386,266097709069562,81.012658,0.000000,158,128,0
266097709069562,266097809918304,80.000000,0.625000,160,128,1
266097809918304,266097910451551,79.245283,0.000000,159,126,0
266097910451551,266098011054115,80.000000,0.000000,160,128,0
266098011054115,266098112062464,84.810127,0.000000,158,134,0
266098112062464,266098212635870,79.874214,0.628931,159,127,1
266098212635870,266098313209379,77.358491,0.000000,159,123,0
266098313209379,266098413764046,82.911392,0.000000,158,131,0
266098413764046,266098514560310,73.717949,0.641026,156,115,1
266098514560310,266098615334613,81.250000,0.000000,160,130,0
266098615334613,266098716087432,79.746835,0.000000,158,126,0
266098716087432,266098816994268,73.417722,0.000000,158,116,0
266098816994268,266098917657679,73.584906,0.628931,159,117,1
266098917657679,266099018493254,76.282051,0.000000,156,119,0
266099018493254,266099119140471,77.358491,0.000000,159,123,0
266099119140471,266099219903895,79.375000,0.625000,160,127,1
266099219903895,266099320967346,74.842767,0.000000,159,119,0
266099320967346,266099421486532,79.746835,0.000000,158,126,0
266099421486532,266099522160682,78.750000,0.625000,160,126,1
266099522160682,266099622713904,83.750000,0.000000,160,134,0
266099622713904,266099723338498,80.503145,0.000000,159,128,0
266099723338498,266099823918854,77.848101,0.632911,158,123,1
266099823918854,266099924933807,83.850932,0.000000,161,135,0
266099924933807,266100025980433,77.500000,0.000000,160,124,0
266100025980433,266100126621399,77.987421,0.628931,159,124,1
266100126621399,266100227481575,77.500000,0.000000,160,124,0
266100227481575,266100328159942,82.500000,0.000000,160,132,0
266100328159942,266100428774992,80.625000,0.000000,160,129,0
266100428774992,266100529470321,79.113924,0.632911,158,125,1
266100529470321,266100630079270,79.617834,0.636943,157,125,1
266100630079270,266100730668623,80.000000,0.000000,160,128,0
266100730668623,266100831707903,78.343949,0.000000,157,123,0
266100831707903,266100932325170,78.260870,0.621118,161,126,1
266100932325170,266101032977882,81.875000,0.000000,160,131,0
266101032977882,266101133996212,80.124224,0.000000,161,129,0
266101133996212,266101234585561,77.500000,0.625000,160,124,1
266101234585561,266101335459537,71.612903,0.000000,155,111,0
266101335459537,266101436632800,53.246753,0.000000,154,82,0
266101436632800,266101537423636,58.441558,0.000000,154,90,0
266101537423636,266101638047601,66.242038,0.636943,157,104,1
266101638047601,266101738649766,75.000000,0.000000,156,117,0
266101738649766,266101839641360,75.000000,0.000000,156,117,0
266101839641360,266101940361251,80.379747,0.000000,158,127,0
266101940361251,266102040989402,77.358491,0.628931,159,123,1
266102040989402,266102141594595,79.617834,0.000000,157,125,0
266102141594595,266102242216566,77.358491,0.628931,159,123,1
266102242216566,266102343135933,80.379747,0.632911,158,127,1
266102343135933,266102443717862,81.761006,0.000000,159,130,0
266102443717862,266102544259279,76.433121,0.636943,157,120,1
266102544259279,266102644754722,83.647799,0.000000,159,133,0
266102644754722,266102745523530,78.125000,0.625000,160,125,1
266102745523530,266102846269113,78.616352,0.000000,159,125,0
266102846269113,266102946891417,80.625000,0.000000,160,129,0
266102946891417,266103047470485,79.375000,0.625000,160,127,1
266103047470485,266103148540690,55.974843,0.000000,159,89,0
266103148540690,266103249227818,61.250000,0.625000,160,98,1
266103249227818,266103349702766,80.254777,0.000000,157,126,0
266103349702766,266103450268193,80.379747,0.000000,158,127,0
266103450268193,266103550859447,73.584906,0.628931,159,117,1
266103550859447,266103651506152,77.215190,0.000000,158,122,0
266103651506152,266103752100401,76.582278,0.000000,158,121,0
266103752100401,266103852739108,68.553459,0.628931,159,109,1
266103852739108,266103953585715,81.935484,0.000000,155,127,0
266103953585715,266104054291628,80.000000,0.000000,160,128,0
