sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
266083204219713,266083304802176,sda,3056,1564672,14.835464,0,0.855020,86
266083304802176,266083405319555,sda,3968,2031616,19.275274,0,1.094338,110
266083405319555,266083506036728,sda,2968,1519616,14.388994,0,0.824090,83
266083506036728,266083606627124,sda,3832,1961984,18.601117,0,1.083602,109
266083606627124,266083707295936,sda,3168,1622016,15.365980,0,0.745017,75
266083707295936,266083808123231,sda,3232,1654784,15.651764,0,0.852944,86
266083808123231,266083908736696,sda,3256,1667072,15.801501,0,1.023720,103
266083908736696,266084009330386,sda,4256,2179072,20.658602,0,1.292328,130
266084009330386,266084109849677,sda,3120,1597440,15.155673,0,0.865506,87
266084109849677,266084210932269,sda,3696,1892352,17.853593,0,1.137684,115
266084210932269,266084311516132,sda,4408,2256896,21.398500,0,1.252686,126
266084311516132,266084412160420,sda,4208,2154496,20.415341,0,1.122766,113
266084412160420,266084512912221,sda,4848,2482176,23.495238,0,1.171195,118
266084512912221,266084613495264,sda,3888,1990656,18.874330,0,0.974319,98
266084613495264,266084714049869,sda,4152,2125824,20.161620,0,1.074043,108
266084714049869,266084814713080,sda,3592,1839104,17.423508,0,0.953675,96
266084814713080,266084915897123,sda,3296,1687552,15.905423,0,1.106894,112
266084915897123,266085016429628,sda,4120,2109440,20.010630,0,1.452267,146
266085016429628,266085117102867,sda,2632,1347584,12.765619,0,1.062845,107
266085117102867,266085217747204,sda,3416,1748992,16.572902,0,1.073086,108
266085217747204,266085318375784,sda,3120,1597440,15.139213,0,0.914253,92
266085318375784,266085418905377,sda,4232,2166784,20.555204,0,1.352835,136
266085418905377,266085519402048,sda,3720,1904640,18.074293,0,1.014959,102
266085519402048,266085619975089,sda,4504,2306048,21.866881,0,1.312479,132
266085619975089,266085720655192,sda,3120,1597440,15.131465,0,0.854191,86
266085720655192,266085821553579,sda,3224,1650688,15.602021,0,0.931630,94
266085821553579,266085922332136,sda,4072,2084864,19.729209,0,1.111348,112
266085922332136,266086022928885,sda,3720,1904640,18.056312,0,0.894661,90
266086022928885,266086123649927,sda,4768,2441216,23.114584,0,1.290694,130
266086123649927,266086224654144,sda,4760,2437120,23.011106,0,1.524689,154
266086224654144,266086325619801,sda,4112,2105344,19.886094,0,1.049862,106
266086325619801,266086426264084,sda,3440,1761280,16.689348,0,0.943918,95
266086426264084,266086526726537,sda,3616,1851392,17.574974,0,1.254200,126
266086526726537,266086627325580,sda,4848,2482176,23.530915,0,1.620294,163
266086627325580,266086728266000,sda,3688,1888256,17.840041,0,1.030311,104
266086728266000,266086828886325,sda,4056,2076672,19.682591,0,1.321801,133
266086828886325,266086929470848,sda,3968,2031616,19.262407,0,1.024014,103
266086929470848,266087030126219,sda,3608,1847296,17.502481,0,0.914010,92
266087030126219,266087130780787,sda,4392,2248704,21.305851,0,1.182261,119
266087130780787,266087231621612,sda,4560,2334720,22.079971,0,1.209827,122
266087231621612,266087332508513,sda,3712,1900544,17.965662,0,1.001121,101
266087332508513,266087433035279,sda,4528,2318336,21.993521,0,1.253398,126
266087433035279,266087533657036,sda,4064,2080768,19.721132,0,1.103141,111
266087533657036,266087634396194,sda,3584,1835008,17.371596,0,0.903323,91
266087634396194,266087735047512,sda,5272,2699264,25.575609,0,1.351199,136
266087735047512,266087836170935,sda,3968,2031616,19.159755,0,0.979002,99
266087836170935,266087936714563,sda,4720,2416640,22.922263,0,1.203458,121
266087936714563,266088037393253,sda,4232,2166784,20.524763,0,1.082652,109
266088037393253,266088138638689,sda,4160,2129920,20.062633,0,0.958068,97
266088138638689,266088239244194,sda,3984,2039808,19.336044,0,1.073500,108
266088239244194,266088339823318,sda,4120,2109440,20.001355,0,1.083724,109
266088339823318,266088440490660,sda,3640,1863680,17.655614,0,0.993371,100
266088440490660,266088541144584,sda,4824,2469888,23.401658,0,1.152464,116
266088541144584,266088642507128,sda,3560,1822720,17.149148,0,1.104945,112
266088642507128,266088743039674,sda,3440,1761280,16.707898,0,0.825603,83
266088743039674,266088843534093,sda,4600,2355200,22.350433,0,1.383161,139
266088843534093,266088944071370,sda,3168,1622016,15.386084,0,1.034442,104
266088944071370,266089044623448,sda,4464,2285568,21.677200,0,1.143686,115
266089044623448,266089145647704,sda,3928,2011136,18.985230,0,0.880977,89
266089145647704,266089246304482,sda,4592,2351104,22.275574,0,1.182235,119
266089246304482,266089346881394,sda,4184,2142208,20.312502,0,1.143404,115
266089346881394,266089447672550,sda,3680,1884160,17.827705,0,0.843328,85
266089447672550,266089548327089,sda,4496,2301952,21.810368,0,1.182262,119
266089548327089,266089649461336,sda,2416,1236992,11.664570,0,0.553719,56
266089649461336,266089750395268,sda,5048,2584576,24.420368,0,1.228526,124
266089750395268,266089850986015,sda,3656,1871872,17.746724,0,0.894715,90
266089850986015,266089951683726,sda,4616,2363392,22.382895,0,1.390300,140
266089951683726,266090052290914,sda,4728,2420736,22.946608,0,1.411430,142
266090052290914,266090152929257,sda,4720,2416640,22.900690,0,1.271881,128
266090152929257,266090253529771,sda,5024,2572288,24.384816,0,1.361822,137
266090253529771,266090354242104,sda,4592,2351104,22.263286,0,1.082290,109
266090354242104,266090454773728,sda,3784,1937408,18.378856,0,0.984765,99
266090454773728,266090555475646,sda,4416,2260992,21.412204,0,1.132054,114
266090555475646,266090656312251,sda,3552,1818624,17.199855,0,0.902450,91
266090656312251,266090756939877,sda,4736,2424832,22.980767,0,1.192515,120
266090756939877,266090858144786,sda,3880,1986560,18.719756,0,0.997975,101
266090858144786,266090958800007,sda,5024,2572288,24.371562,0,1.291538,130
266090958800007,266091059798808,sda,4808,2461696,23.244397,0,1.207935,122
266091059798808,266091160437573,sda,5208,2666496,25.268283,0,1.261939,127
266091160437573,266091261105190,sda,5120,2621440,24.834203,0,1.221843,123
266091261105190,266091362138269,sda,3936,2015232,19.022235,0,1.118446,113
266091362138269,266091462526422,sda,4184,2142208,20.350696,0,1.573891,158
266091462526422,266091563249160,sda,3216,1646592,15.590447,0,0.853829,86
266091563249160,266091663887967,sda,3336,1708032,16.185667,0,0.874414,88
266091663887967,266091764480576,sda,3560,1822720,17.280407,0,1.033873,104
266091764480576,266091865385410,sda,3584,1835008,17.343074,0,1.129777,114
266091865385410,266091965989100,sda,3600,1843200,17.472644,0,1.053639,106
266091965989100,266092066637372,sda,4304,2203648,20.880264,0,1.102851,111
266092066637372,266092167752290,sda,3960,2027520,19.122735,0,1.058202,107
266092167752290,266092268365301,sda,3976,2035712,19.295777,0,0.944212,95
266092268365301,266092368890015,sda,4432,2269184,21.527666,0,1.203684,121
266092368890015,266092469467875,sda,4408,2256896,21.399777,0,1.103623,111
266092469467875,266092569980264,sda,2728,1396736,13.252409,0,0.676534,68
266092569980264,266092671127942,sda,4776,2445312,23.055707,0,1.176498,119
266092671127942,266092771738937,sda,4592,2351104,22.285710,0,1.133077,114
266092771738937,266092872264564,sda,4520,2314240,21.954912,0,1.342941,135
266092872264564,266092972894081,sda,3600,1843200,17.468160,0,0.884432,89
266092972894081,266093073795680,sda,4624,2367488,22.376380,0,1.328027,134
266093073795680,266093174466529,sda,4256,2179072,20.642768,0,1.301270,131
266093174466529,266093275256607,sda,3336,1708032,16.161375,0,0.843337,85
266093275256607,266093376463328,sda,5136,2629632,24.779110,0,1.462353,148
266093376463328,266093477133836,sda,3400,1740800,16.490989,0,0.913872,92
266093477133836,266093578057197,sda,4472,2289664,21.636158,0,1.248472,126
266093578057197,266093678933708,sda,3680,1884160,17.812620,0,0.951659,96
266093678933708,266093779681760,sda,4824,2469888,23.379794,0,1.240719,125
266093779681760,266093880404739,sda,3544,1814528,17.180476,0,1.062320,107
266093880404739,266093980991666,sda,5256,2691072,25.514312,0,1.550897,156
266093980991666,266094081636061,sda,3840,1966080,18.629950,0,0.874366,88
266094081636061,266094182373434,sda,5008,2564096,24.274134,0,1.220997,123
266094182373434,266094283190621,sda,3640,1863680,17.629373,0,0.892705,90
266094283190621,266094383722741,sda,5768,2953216,28.014989,0,1.462219,147
266094383722741,266094484410998,sda,3048,1560576,14.781081,0,0.774668,78
266094484410998,266094585074107,sda,4424,2265088,21.459264,0,1.033149,104
266094585074107,266094685879809,sda,4840,2478080,23.443924,0,1.329290,134
266094685879809,266094786517572,sda,3256,1667072,15.797686,0,0.854550,86
266094786517572,266094887052913,sda,4872,2494464,23.662388,0,1.253291,126
266094887052913,266094987954211,sda,4480,2293760,21.679602,0,1.149638,116
266094987954211,266095088578921,sda,4544,2326528,22.049753,0,1.063357,107
266095088578921,266095189156042,sda,4608,2359296,22.370893,0,1.163286,117
266095189156042,266095289755392,sda,4424,2265088,21.472865,0,1.133208,114
266095289755392,266095390395263,sda,4968,2543616,24.103581,0,1.182434,119
266095390395263,266095491224929,sda,2936,1503232,14.217976,0,0.793417,80
266095491224929,266095592379375,sda,3984,2039808,19.231112,0,1.176419,119
266095592379375,266095693369565,sda,5640,2887680,27.269047,0,1.267450,128
266095693369565,266095793960251,sda,4568,2338816,22.173710,0,1.173071,118
266095793960251,266095894628864,sda,5008,2564096,24.290714,0,1.350967,136
266095894628864,266095995330385,sda,3240,1658880,15.710103,0,0.824218,83
266095995330385,266096095863461,sda,5824,2981888,28.286710,0,1.322948,133
266096095863461,266096196514135,sda,4224,2162688,20.491666,0,1.092889,110
266096196514135,266096297135454,sda,4784,2449408,23.215135,0,1.162775,117
266096297135454,266096400268760,sda,4264,2183168,20.187768,0,1.095669,113
266096400268760,266096501029860,sda,3624,1855488,17.561651,0,0.922975,93
266096501029860,266096601614434,sda,3504,1794048,17.009939,0,0.825176,83
266096601614434,266096702212515,sda,5128,2625536,24.890199,0,1.222687,123
266096702212515,266096802796090,sda,4080,2088960,19.806290,0,0.954430,96
266096802796090,266096903710832,sda,4928,2523136,23.844385,0,1.129666,114
266096903710832,266097004335107,sda,3608,1847296,17.507890,0,1.033548,104
266097004335107,266097104935474,sda,5224,2674688,25.355586,0,1.540750,155
266097104935474,266097205582494,sda,5488,2809856,26.624608,0,1.241964,125
266097205582494,266097306187568,sda,4624,2367488,22.442332,0,1.043685,105
266097306187568,266097406791430,sda,4808,2461696,23.335647,0,1.113277,112
266097406791430,266097507416055,sda,3144,1609728,15.256268,0,0.814910,82
266097507416055,266097608053386,sda,3656,1871872,17.738509,0,1.023477,103
266097608053386,266097709069562,sda,3880,1986560,18.754731,0,1.247325,126
266097709069562,266097809918304,sda,2736,1400832,13.246943,0,0.704025,71
266097809918304,266097910451551,sda,4088,2093056,19.855061,0,1.124006,113
266097910451551,266098011054115,sda,4192,2146304,20.346151,0,1.222633,123
266098011054115,266098112062464,sda,4152,2125824,20.071051,0,1.197921,121
266098112062464,266098212635870,sda,3480,1781760,16.895309,0,0.855097,86
266098212635870,266098313209379,sda,4704,2408448,22.837773,0,1.153385,116
266098313209379,266098413764046,sda,3816,1953792,18.530033,0,1.402222,141
266098413764046,266098514560310,sda,2576,1318912,12.478761,0,0.783759,79
266098514560310,266098615334613,sda,3360,1720320,16.280192,0,1.161010,117
266098615334613,266098716087432,sda,3432,1757184,16.632599,0,1.151333,116
266098716087432,266098816994268,sda,3128,1601536,15.136177,0,0.832451,84
266098816994268,266098917657679,sda,3120,1597440,15.133975,0,1.013278,102
266098917657679,266099018493254,sda,2320,1187840,11.234254,0,0.684282,69
266099018493254,266099119140471,sda,3144,1609728,15.252844,0,0.933955,94
266099119140471,266099219903895,sda,3080,1576960,14.925121,0,0.922954,93
266099219903895,266099320967346,sda,2744,1404928,13.257451,0,0.870740,88
266099320967346,266099421486532,sda,4360,2232320,21.179104,0,1.124164,113
266099421486532,266099522160682,sda,3192,1634304,15.481569,0,0.983371,99
266099522160682,266099622713904,sda,3864,1978368,18.763384,0,1.153618,116
266099622713904,266099723338498,sda,3368,1724416,16.343234,0,0.944103,95
266099723338498,266099823918854,sda,3504,1794048,17.010653,0,1.193076,120
266099823918854,266099924933807,sda,3640,1863680,17.594858,0,1.069149,108
266099924933807,266100025980433,sda,3704,1896448,17.898606,0,1.068814,108
266100025980433,266100126621399,sda,3432,1757184,16.651085,0,0.884332,89
266100126621399,266100227481575,sda,3112,1593344,15.065721,0,0.842751,85
266100227481575,266100328159942,sda,2992,1531904,14.510938,0,0.893936,90
266100328159942,266100428774992,sda,3728,1908736,18.091851,0,1.063459,107
266100428774992,266100529470321,sda,3952,2023424,19.163625,0,1.003026,101
266100529470321,266100630079270,sda,3112,1593344,15.103341,0,0.914432,92
266100630079270,266100730668623,sda,3736,1912832,18.135307,0,1.053789,106
266100730668623,266100831707903,sda,3024,1548288,14.613747,0,0.989714,100
266100831707903,266100932325170,sda,3912,2002944,18.984378,0,1.113129,112
266100932325170,266101032977882,sda,4016,2056192,19.482212,0,1.122672,113
266101032977882,266101133996212,sda,3768,1929216,18.212969,0,1.128508,114
266101133996212,266101234585561,sda,3800,1945600,18.445976,0,1.471329,148
266101234585561,266101335459537,sda,4480,2293760,21.685474,0,1.169776,118
266101335459537,266101436632800,sda,3376,1728512,16.293213,0,0.889563,90
266101436632800,266101537423636,sda,3544,1814528,17.168910,0,0.982232,99
266101537423636,266101638047601,sda,3608,1847296,17.507944,0,0.983861,99
266101638047601,266101738649766,sda,4328,2215936,21.006320,0,1.143117,115
266101738649766,266101839641360,sda,4328,2215936,20.925318,0,1.049592,106
266101839641360,266101940361251,sda,3928,2011136,19.042602,0,1.250994,126
266101940361251,266102040989402,sda,4768,2441216,23.135921,0,1.192509,120
266102040989402,266102141594595,sda,2728,1396736,13.240184,0,0.834947,84
266102141594595,266102242216566,sda,3128,1601536,15.179028,0,1.053448,106
266102242216566,266102343135933,sda,3608,1847296,17.456696,0,0.961163,97
266102343135933,266102443717862,sda,3544,1814528,17.204569,0,1.113520,112
266102443717862,266102544259279,sda,2880,1474560,13.986773,0,0.775800,78
266102544259279,266102644754722,sda,4904,2510848,23.827262,0,1.243837,125
266102644754722,266102745523530,sda,3704,1896448,17.947952,0,0.853439,86
266102745523530,266102846269113,sda,4552,2330624,22.062071,0,1.240749,125
266102846269113,266102946891417,sda,4224,2162688,20.497444,0,1.023630,103
266102946891417,266103047470485,sda,2928,1499136,14.214563,0,0.934588,94
266103047470485,266103148540690,sda,4712,2412544,22.764189,0,1.207082,122
266103148540690,266103249227818,sda,2192,1122304,10.630083,0,0.566110,57
266103249227818,266103349702766,sda,4696,2404352,22.821298,0,1.263997,127
266103349702766,266103450268193,sda,3712,1900544,18.023093,0,1.024209,103
266103450268193,266103550859447,sda,2992,1531904,14.523504,0,1.063711,107
266103550859447,266103651506152,sda,4064,2080768,19.716244,0,1.420812,143
266103651506152,266103752100401,sda,3448,1765376,16.736481,0,1.053738,106
266103752100401,266103852739108,sda,3240,1658880,15.719908,0,1.252003,126
266103852739108,266103953585715,sda,4984,2551808,24.131637,0,1.299003,131
266103953585715,266104054291628,sda,4104,2101248,19.898596,0,1.112149,112
266104054291628,266104154878421,sda,3216,1646592,15.611518,0,0.755566,76
266104154878421,266104255783621,sda,4352,2228224,21.059371,0,1.129773,114
266104255783621,266104356338204,sda,3528,1806336,17.131554,0,0.974595,98
266104356338204,266104456906481,sda,3544,1814528,17.206905,0,1.034123,104
266104456906481,266104557569186,sda,3464,1773568,16.802710,0,0.844404,85
266104557569186,266104658779562,sda,2928,1499136,14.125899,0,1.047323,106
266104658779562,266104759776597,sda,3776,1933312,18.255486,0,1.108943,112
266104759776597,266104860642908,sda,3088,1581056,14.948623,0,1.001325,101
266104860642908,266104961170227,sda,4736,2424832,23.003697,0,1.143968,115
266104961170227,266105061837497,sda,4464,2285568,21.652395,0,0.983438,99
266105061837497,266105162382274,sda,4208,2154496,20.435547,0,1.004528,101
266105162382274,266105263030460,sda,4904,2510848,23.791102,0,1.202207,121
266105263030460,266105363667871,sda,5640,2887680,27.364637,0,1.311639,132
266105363667871,266105464309267,sda,4744,2428928,23.016436,0,1.172480,118
266105464309267,266105564847011,sda,4520,2314240,21.952266,0,1.183635,119
266105564847011,266105665519522,sda,2624,1343488,12.726910,0,1.062852,107
266105665519522,266105766370514,sda,4704,2408448,22.774937,0,1.735233,175
266105766370514,266105867807931,sda,4608,2359296,22.181164,0,1.232287,125
266105867807931,266105968433565,sda,3904,1998848,18.943980,0,0.983845,99
266105968433565,266106068935079,sda,4048,2072576,19.666992,0,1.034810,104
266106068935079,266106169544371,sda,4808,2461696,23.334388,0,1.152975,116
266106169544371,266106270088814,sda,3544,1814528,17.210984,0,0.924964,93
266106270088814,266106370642993,sda,4224,2162688,20.511331,0,1.213276,122
266106370642993,266106471375568,sda,4144,2121728,20.087221,0,0.982800,99
266106471375568,266106571975855,sda,4136,2117632,20.074806,0,0.934391,94
266106571975855,266106672646013,sda,4312,2207744,20.914527,0,1.013210,102
266106672646013,266106773380899,sda,3952,2023424,19.156100,0,0.992705,100
266106773380899,266106873932348,sda,4336,2220032,21.055763,0,1.074077,108
266106873932348,266106974591802,sda,3320,1699840,16.104734,0,0.943776,95
266106974591802,266107075315438,sda,4840,2478080,23.463026,0,1.330373,134
266107075315438,266107176123381,sda,3320,1699840,16.081012,0,0.912626,92
266107176123381,266107276679245,sda,5096,2609152,24.745262,0,1.372371,138
266107276679245,266107377303940,sda,4848,2482176,23.524916,0,1.272054,128
266107377303940,266107478120720,sda,5160,2641920,24.991189,0,1.190278,120
266107478120720,266107578926639,sda,4016,2056192,19.452603,0,1.041606,105
266107578926639,266107679409419,sda,4864,2490368,23.635891,0,1.104667,111
266107679409419,266107780025454,sda,4544,2326528,22.051654,0,1.063449,107
266107780025454,266107880551488,sda,4032,2064384,19.584479,0,0.945029,95
266107880551488,266107981172078,sda,3480,1781760,16.887386,0,0.874572,88
266107981172078,266108082049124,sda,5200,2662400,25.169874,0,1.348176,136
266108082049124,266108182878776,sda,5080,2600960,24.600588,0,1.160373,117
266108182878776,266108283562256,sda,3560,1822720,17.264811,0,1.092533,110
266108283562256,266108384234203,sda,3824,1957888,18.547247,0,0.893993,90
266108384234203,266108484828520,sda,5120,2621440,24.852299,0,1.212792,122
266108484828520,266108585461579,sda,5064,2592768,24.571013,0,1.351445,136
266108585461579,266108686034914,sda,4768,2441216,23.148531,0,1.123558,113
266108686034914,266108786631594,sda,4224,2162688,20.502665,0,1.123298,113
266108786631594,266108887463728,sda,5160,2641920,24.987384,0,1.289272,130
266108887463728,266108988344887,sda,4080,2088960,19.747865,0,1.100305,111
266108988344887,266109088960002,sda,3368,1724416,16.344773,0,0.874620,88
266109088960002,266109190021578,sda,3368,1724416,16.272567,0,0.890546,90
266109190021578,266109291274595,sda,3688,1888256,17.784964,0,0.839481,85
266109291274595,266109392145680,sda,4824,2469888,23.351278,0,1.080587,109
266109392145680,266109492990551,sda,4072,2084864,19.716236,0,1.199863,121
266109492990551,266109593403301,sda,4408,2256896,21.434965,0,1.224944,123
266109593403301,266109694080274,sda,4712,2412544,22.853103,0,1.519712,153
266109694080274,266109795404955,sda,4912,2514944,23.670812,0,1.283004,130
266109795404955,266109896135856,sda,3088,1581056,14.968718,0,0.754485,76
266109896135856,266109996805269,sda,4712,2412544,22.854819,0,1.281422,129
266109996805269,266110097823195,sda,4200,2150400,20.301162,0,0.989923,100
266110097823195,266110198528332,sda,4408,2256896,21.372730,0,1.201528,121
266110198528332,266110299175139,sda,5032,2576384,24.412411,0,1.222095,123
266110299175139,266110399847239,sda,4800,2457600,23.281028,0,1.162189,117
266110399847239,266110500737853,sda,3360,1720320,16.261423,0,1.189407,120
266110500737853,266110601380812,sda,4712,2412544,22.860827,0,1.162525,117
266110601380812,266110701897871,sda,3744,1916928,18.187211,0,1.064496,107
266110701897871,266110802486140,sda,4512,2310144,21.902405,0,1.192982,120
266110802486140,266110903454062,sda,4296,2199552,20.775472,0,1.000318,101
266110903454062,266111003929352,sda,4536,2322432,22.043666,0,1.144560,115
266111003929352,266111104498450,sda,4136,2117632,20.081032,0,1.004285,101
266111104498450,266111205041592,sda,5264,2695168,25.564275,0,1.501843,151
266111205041592,266111305641304,sda,4848,2482176,23.530758,0,1.530819,154
266111305641304,266111406262079,sda,3600,1843200,17.469678,0,1.083275,109
266111406262079,266111506983197,sda,3600,1843200,17.452274,0,0.992840,100
266111506983197,266111607411407,sda,4496,2301952,21.859520,0,1.085352,109
266111607411407,266111708038689,sda,4416,2260992,21.428085,0,1.023579,103
266111708038689,266111809187674,sda,4192,2146304,20.236239,0,0.978754,99
266111809187674,266111909837586,sda,4448,2277376,21.578509,0,1.033285,104
266111909837586,266112010641328,sda,4288,2195456,20.770558,0,1.081309,109
266112010641328,266112111257235,sda,3856,1974272,18.712871,0,1.242348,125
266112111257235,266112211869939,sda,3808,1949696,18.480519,0,1.152936,116
266112211869939,266112312522859,sda,5488,2809856,26.623048,0,1.301502,131
266112312522859,266112413097222,sda,4512,2310144,21.905433,0,1.063889,107
266112413097222,266112513733226,sda,4696,2404352,22.784775,0,0.973807,98
266112513733226,266112614392750,sda,4808,2461696,23.322743,0,1.122596,113
266112614392750,266112714978357,sda,4648,2379776,22.563181,0,1.103538,111
266112714978357,266112815601122,sda,4352,2228224,21.118481,0,1.093192,110
266112815601122,266112916287892,sda,4096,2097152,19.863583,0,0.983247,99
266112916287892,266113017298824,sda,5456,2793472,26.374002,0,1.227590,124
266113017298824,266113118233955,sda,4072,2084864,19.698605,0,1.000643,101
266113118233955,266113218812413,sda,5360,2744320,26.021352,0,1.242811,125
266113218812413,266113319801173,sda,3960,2027520,19.146623,0,0.891188,90
266113319801173,266113420426273,sda,4232,2166784,20.535694,0,1.033539,104
266113420426273,266113520982417,sda,4336,2220032,21.054780,0,1.093916,110
266113520982417,266113621666378,sda,5288,2707456,25.644911,0,1.171984,118
266113621666378,266113722807338,sda,3872,1982464,18.692971,0,0.988719,100
266113722807338,266113823817789,sda,3696,1892352,17.866344,0,1.039496,105
266113823817789,266113924348632,sda,4968,2543616,24.129722,0,1.153875,116
266113924348632,266114025158457,sda,4088,2093056,19.800587,0,0.902690,91
266114025158457,266114126403187,sda,4160,2129920,20.062773,0,1.659346,168
266114126403187,266114226964401,sda,3600,1843200,17.480025,0,0.785591,79
266114226964401,266114327538431,sda,2832,1449984,13.749200,0,0.676119,68
266114327538431,266114428312206,sda,4720,2416640,22.869913,0,1.270172,128
266114428312206,266114529453296,sda,4256,2179072,20.546793,0,1.107364,112
266114529453296,266114630204189,sda,4096,2097152,19.850941,0,0.883367,89
266114630204189,266114730781474,sda,3720,1904640,18.059806,0,1.043973,105
266114730781474,266114831348524,sda,4520,2314240,21.945868,0,1.153459,116
266114831348524,266114932025139,sda,4280,2191360,20.757986,0,1.033010,104
266114932025139,266115032728020,sda,4416,2260992,21.411999,0,1.022811,103
266115032728020,266115133290001,sda,4080,2088960,19.810544,0,1.133629,114
266115133290001,266115233847014,sda,4792,2453504,23.268827,0,1.133685,114
266115233847014,266115334465830,sda,4456,2281472,21.624000,0,1.103173,111
266115334465830,266115435257540,sda,4400,2252800,21.315617,0,1.150888,116
266115435257540,266115535856008,sda,3784,1937408,18.366644,0,1.023872,103
266115535856008,266115636777076,sda,4432,2269184,21.443119,0,1.169231,118
266115636777076,266115737560782,sda,2528,1294336,12.247764,0,0.754090,76
266115737560782,266115838259581,sda,3032,1552384,14.701950,0,1.142020,115
266115838259581,266115938898746,sda,4136,2117632,20.067051,0,1.172506,118
266115938898746,266116039500602,sda,3120,1597440,15.143235,0,0.854855,86
266116039500602,266116140036826,sda,3984,2039808,19.349369,0,1.074240,108
266116140036826,266116240814066,sda,3544,1814528,17.171226,0,1.071671,108
266116240814066,266116341592652,sda,4176,2138112,20.233093,0,1.200652,121
266116341592652,266116442514867,sda,3608,1847296,17.456204,0,1.099857,111
266116442514867,266116543158255,sda,3064,1568768,14.865296,0,0.904183,91
266116543158255,266116643975258,sda,3304,1691648,16.002075,0,0.843112,85
266116643975258,266116745227928,sda,4648,2379776,22.414532,0,1.214783,123
266116745227928,266116845800640,sda,3792,1941504,18.410188,0,0.964476,97
266116845800640,266116946476762,sda,3464,1773568,16.800471,0,0.953553,96
266116946476762,266117047075034,sda,4048,2072576,19.648076,0,1.133220,114
266117047075034,266117147796484,sda,3000,1536000,14.543513,0,0.953124,96
266117147796484,266117248395562,sda,4528,2318336,21.977711,0,1.461246,147
266117248395562,266117348993968,sda,3352,1716224,16.269828,0,0.785301,79
266117348993968,266117449727550,sda,4696,2404352,22.762704,0,1.151552,116
266117449727550,266117550697286,sda,4296,2199552,20.775099,0,1.069627,108
266117550697286,266117651712631,sda,4280,2191360,20.688379,0,1.178039,119
266117651712631,266117752396458,sda,3560,1822720,17.264751,0,0.963412,97
266117752396458,266117853285838,sda,4720,2416640,22.843708,0,1.139862,115
266117853285838,266117953836382,sda,4560,2334720,22.143714,0,1.143703,115
266117953836382,266118054431783,sda,4128,2113536,20.036950,0,1.053726,106
266118054431783,266118155192273,sda,3776,1933312,18.298343,0,0.992452,100
266118155192273,266118255776699,sda,4400,2252800,21.359544,0,1.163202,117
266118255776699,266118356321556,sda,3680,1884160,17.871377,0,0.885177,89
266118356321556,266118456921739,sda,4424,2265088,21.472687,0,1.123258,113
266118456921739,266118557508903,sda,2800,1433600,13.592067,0,0.775447,78
266118557508903,266118658144937,sda,3696,1892352,17.932816,0,1.003617,101
266118658144937,266118758869263,sda,4224,2162688,20.476682,0,1.727487,174
266118758869263,266118859870938,sda,3472,1777664,16.784994,0,1.138595,115
266118859870938,266118960429799,sda,4944,2531328,24.006462,0,1.521497,153
266118960429799,266119061097489,sda,3336,1708032,16.181023,0,1.132439,114
266119061097489,266119162399441,sda,4120,2109440,19.858638,0,1.105606,112
266119162399441,266119263021564,sda,4536,2322432,22.011499,0,1.093199,110
266119263021564,266119363630886,sda,3360,1720320,16.306889,0,0.914428,92
266119363630886,266119464588106,sda,4640,2375680,22.441436,0,1.287674,130
266119464588106,266119565072254,sda,4008,2052096,19.476020,0,1.094700,110
266119565072254,266119665640174,sda,2784,1425408,13.516984,0,0.845200,85
266119665640174,266119766280678,sda,4824,2469888,23.404779,0,1.261917,127
266119766280678,266119866878068,sda,4200,2150400,20.386028,0,1.073587,108
266119866878068,266119968091589,sda,4368,2236416,21.072407,0,1.432615,145
266119968091589,266120068728774,sda,4488,2297856,21.775313,0,1.222212,123
266120068728774,266120169324313,sda,3608,1847296,17.512891,0,1.073606,108
266120169324313,266120269928781,sda,4352,2228224,21.122322,0,1.600327,161
266120269928781,266120371050691,sda,3096,1585152,14.949468,0,0.919682,93
266120371050691,266120471642502,sda,3960,2027520,19.222179,0,1.173058,118
266120471642502,266120572282238,sda,4376,2240512,21.231363,0,1.331482,134
266120572282238,266120672871357,sda,3152,1613824,15.300487,0,0.845022,85
266120672871357,266120773439475,sda,4944,2531328,24.004253,0,1.173334,118
266120773439475,266120874026790,sda,4200,2150400,20.388070,0,1.103519,111
266120874026790,266120974867661,sda,3312,1695744,16.037024,0,0.823079,83
266120974867661,266121075506761,sda,4080,2088960,19.795363,0,1.142697,115
266121075506761,266121176130676,sda,4592,2351104,22.282849,0,1.321753,133
266121176130676,266121276808867,sda,4856,2486272,23.551215,0,1.271378,128
266121276808867,266121377348224,sda,3600,1843200,17.483825,0,0.835494,84
266121377348224,266121477872020,sda,4400,2252800,21.372427,0,1.273330,128
266121477872020,266121578675599,sda,3344,1712128,16.197962,0,0.853144,86
266121578675599,266121679306404,sda,3520,1802240,17.079760,0,0.884421,89
266121679306404,266121779976742,sda,5136,2629632,24.911136,0,1.281410,129
266121779976742,266121880643992,sda,3808,1949696,18.470506,0,1.122510,113
266121880643992,266121981427339,sda,5256,2691072,25.464586,0,1.468497,148
266121981427339,266122082177235,sda,3624,1855488,17.563604,0,1.250622,126
