timestamp,elapsed_time,stage,cpu_percent,mem_rss_mb,mem_vsz_mb,process_status,threads,disk_read_bytes,disk_write_bytes,disk_read_rate_mbs,disk_write_rate_mbs
2026-04-14T09:57:34+08:00,58.4,BuildTree,188.00,511.12,929.13,S,4,516038656,0,0.00,0.00
2026-04-14T09:57:35+08:00,59.5,BuildTree,188.00,511.23,937.13,S,3,516038656,0,0.00,0.00
2026-04-14T09:57:36+08:00,60.6,BuildTree,188.00,511.31,889.11,S,4,516038656,0,0.00,0.00
2026-04-14T09:57:37+08:00,61.6,BuildTree,188.00,511.42,913.12,S,4,516038656,0,0.00,0.00
2026-04-14T09:57:38+08:00,62.7,BuildTree,188.00,511.57,961.14,S,7,516038656,0,0.00,0.00
2026-04-14T09:57:39+08:00,63.8,BuildTree,188.00,511.72,897.11,S,3,516038656,0,0.00,0.00
2026-04-14T09:57:40+08:00,64.9,BuildTree,188.00,511.87,961.14,S,3,516038656,0,0.00,0.00
2026-04-14T09:57:41+08:00,65.9,BuildTree,188.00,511.98,945.14,S,3,516038656,0,0.00,0.00
2026-04-14T09:57:42+08:00,67.0,BuildTree,188.00,512.04,929.13,S,3,516038656,0,0.00,0.00
2026-04-14T09:57:43+08:00,68.1,BuildTree,187.00,512.14,889.11,S,2,516038656,0,0.00,0.00
2026-04-14T09:57:44+08:00,69.2,BuildTree,187.00,512.25,897.11,S,3,516038656,0,0.00,0.00
2026-04-14T09:57:46+08:00,70.2,BuildTree,187.00,512.39,881.11,S,3,516038656,0,0.00,0.00
2026-04-14T09:57:47+08:00,71.3,BuildTree,187.00,512.58,905.12,S,2,516038656,0,0.00,0.00
2026-04-14T09:57:48+08:00,72.4,BuildTree,187.00,512.69,905.12,S,6,516038656,0,0.00,0.00
2026-04-14T09:57:49+08:00,73.5,BuildTree,187.00,512.77,921.12,S,2,516038656,0,0.00,0.00
2026-04-14T09:57:50+08:00,74.6,BuildTree,187.00,512.93,881.11,S,2,516038656,0,0.00,0.00
2026-04-14T09:57:51+08:00,75.6,BuildTree,187.00,513.09,937.13,S,2,516038656,0,0.00,0.00
2026-04-14T09:57:52+08:00,76.7,BuildTree,187.00,513.22,913.12,S,3,516038656,0,0.00,0.00
2026-04-14T09:57:53+08:00,77.8,BuildTree,187.00,513.45,929.13,S,3,516038656,0,0.00,0.00
2026-04-14T09:57:54+08:00,78.9,BuildTree,187.00,513.55,945.14,S,3,516038656,0,0.00,0.00
2026-04-14T09:57:55+08:00,80.0,BuildTree,187.00,513.65,953.14,S,3,516038656,0,0.00,0.00
2026-04-14T09:57:56+08:00,81.0,BuildTree,187.00,513.81,929.13,S,2,516038656,0,0.00,0.00
2026-04-14T09:57:57+08:00,82.1,BuildTree,187.00,513.95,913.12,S,6,516038656,0,0.00,0.00
2026-04-14T09:57:59+08:00,83.2,BuildTree,187.00,514.09,897.11,S,3,516038656,0,0.00,0.00
2026-04-14T09:58:00+08:00,84.3,BuildTree,187.00,514.23,945.14,S,3,516038656,0,0.00,0.00
2026-04-14T09:58:01+08:00,85.3,BuildTree,187.00,514.38,905.12,S,2,516038656,0,0.00,0.00
2026-04-14T09:58:02+08:00,86.4,BuildTree,187.00,514.54,881.11,S,2,516038656,0,0.00,0.00
2026-04-14T09:58:03+08:00,87.5,BuildTree,187.00,514.63,889.11,S,3,516038656,0,0.00,0.00
2026-04-14T09:58:04+08:00,88.6,BuildTree,187.00,514.80,905.12,S,3,516038656,0,0.00,0.00
2026-04-14T09:58:05+08:00,89.6,BuildTree,187.00,514.97,953.14,S,2,516038656,0,0.00,0.00
2026-04-14T09:58:06+08:00,90.7,BuildTree,187.00,515.09,889.11,S,5,516038656,0,0.00,0.00
2026-04-14T09:58:07+08:00,91.8,BuildGraph,187.00,1030.12,1475.91,S,10,516038656,0,0.00,0.00
2026-04-14T09:58:08+08:00,92.9,BuildGraph,193.00,1030.24,1667.91,S,10,516038656,0,0.00,0.00
2026-04-14T09:58:09+08:00,94.0,BuildGraph,201.00,1030.27,1667.91,S,10,516038656,0,0.00,0.00
