timestamp,elapsed_time,stage,cpu_percent,mem_rss_mb,mem_vsz_mb,process_status,threads,disk_read_bytes,disk_write_bytes,disk_read_rate_mbs,disk_write_rate_mbs
2026-04-13T19:31:30+08:00,0.5,Unknown,32.10,4.68,10.95,S,1,233865216,0,0.00,0.00
2026-04-13T19:31:31+08:00,1.6,Unknown,28.30,4.68,10.95,S,1,516034560,0,254.53,0.00
2026-04-13T19:31:32+08:00,2.6,Unknown,19.70,4.68,10.95,S,1,516034560,0,0.00,0.00
2026-04-13T19:31:33+08:00,3.7,Unknown,15.70,4.68,10.95,S,1,516034560,0,0.00,0.00
2026-04-13T19:31:35+08:00,4.8,Unknown,13.50,4.68,10.95,S,1,516034560,0,0.00,0.00
2026-04-13T19:31:36+08:00,5.8,SelectHead,44.80,501.48,666.89,S,5,516034560,0,0.00,0.00
2026-04-13T19:31:37+08:00,6.9,SelectHead,86.10,501.49,730.89,S,1,516034560,0,0.00,0.00
2026-04-13T19:31:38+08:00,7.9,SelectHead,119.00,501.49,730.89,S,5,516034560,0,0.00,0.00
2026-04-13T19:31:39+08:00,9.0,SelectHead,147.00,501.49,730.89,S,5,516034560,0,0.00,0.00
2026-04-13T19:31:40+08:00,10.0,SelectHead,155.00,501.94,731.33,S,1,516034560,0,0.00,0.00
2026-04-13T19:31:41+08:00,11.1,SelectHead,159.00,502.29,731.71,S,2,516034560,0,0.00,0.00
2026-04-13T19:31:42+08:00,12.2,SelectHead,162.00,502.65,732.46,S,2,516034560,0,0.00,0.00
2026-04-13T19:31:43+08:00,13.2,SelectHead,166.00,503.02,732.46,S,5,516034560,0,0.00,0.00
2026-04-13T19:31:44+08:00,14.3,SelectHead,168.00,503.38,733.96,S,5,516034560,0,0.00,0.00
2026-04-13T19:31:45+08:00,15.4,SelectHead,170.00,503.74,733.96,S,5,516034560,0,0.00,0.00
2026-04-13T19:31:46+08:00,16.4,SelectHead,172.00,504.11,733.96,S,1,516034560,0,0.00,0.00
2026-04-13T19:31:47+08:00,17.5,SelectHead,174.00,504.48,733.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:31:48+08:00,18.6,SelectHead,176.00,504.84,736.96,S,3,516034560,0,0.00,0.00
2026-04-13T19:31:49+08:00,19.6,SelectHead,177.00,505.18,736.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:31:50+08:00,20.7,SelectHead,178.00,505.51,736.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:31:52+08:00,21.8,SelectHead,178.00,505.84,736.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:31:53+08:00,22.8,SelectHead,179.00,506.20,736.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:31:54+08:00,23.9,SelectHead,180.00,506.57,736.96,S,3,516034560,0,0.00,0.00
2026-04-13T19:31:55+08:00,24.9,SelectHead,181.00,506.94,736.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:31:56+08:00,26.0,SelectHead,182.00,507.27,736.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:31:57+08:00,27.1,SelectHead,182.00,507.60,736.96,S,3,516034560,0,0.00,0.00
2026-04-13T19:31:58+08:00,28.2,SelectHead,183.00,507.96,742.96,S,1,516034560,0,0.00,0.00
2026-04-13T19:31:59+08:00,29.2,SelectHead,183.00,508.28,742.96,S,3,516034560,0,0.00,0.00
2026-04-13T19:32:00+08:00,30.3,SelectHead,183.00,508.61,742.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:32:01+08:00,31.4,SelectHead,184.00,508.96,742.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:32:02+08:00,32.4,SelectHead,184.00,509.25,742.96,S,1,516034560,0,0.00,0.00
2026-04-13T19:32:03+08:00,33.5,SelectHead,184.00,509.61,742.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:32:04+08:00,34.6,SelectHead,185.00,509.97,742.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:32:05+08:00,35.6,SelectHead,185.00,510.32,742.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:32:06+08:00,36.7,SelectHead,185.00,510.68,742.96,S,3,516034560,0,0.00,0.00
2026-04-13T19:32:08+08:00,37.8,SelectHead,185.00,510.98,742.96,S,3,516034560,0,0.00,0.00
2026-04-13T19:32:09+08:00,38.9,SelectHead,186.00,511.34,742.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:32:10+08:00,39.9,SelectHead,186.00,511.70,742.96,S,5,516034560,0,0.00,0.00
2026-04-13T19:32:11+08:00,41.0,SelectHead,187.00,512.07,742.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:32:12+08:00,42.0,SelectHead,187.00,512.45,742.96,S,2,516034560,0,0.00,0.00
2026-04-13T19:32:13+08:00,43.1,SelectHead,187.00,512.78,742.96,S,3,516034560,0,0.00,0.00
2026-04-13T19:32:14+08:00,44.2,SelectHead,187.00,506.09,739.08,S,1,516034560,0,0.00,0.00
2026-04-13T19:32:15+08:00,45.2,SelectHead,185.00,506.13,739.08,S,1,516034560,0,0.00,0.00
2026-04-13T19:32:16+08:00,46.3,SelectHead,183.00,506.13,739.08,S,1,516034560,0,0.00,0.00
2026-04-13T19:32:17+08:00,47.3,SelectHead,181.00,506.13,739.08,S,1,516034560,0,0.00,0.00
2026-04-13T19:32:18+08:00,48.4,SelectHead,179.00,506.13,739.08,S,1,516034560,0,0.00,0.00
2026-04-13T19:32:19+08:00,49.4,SelectHead,178.00,506.13,739.08,S,1,516034560,0,0.00,0.00
2026-04-13T19:32:20+08:00,50.5,SelectHead,176.00,506.13,739.08,S,1,516034560,0,0.00,0.00
2026-04-13T19:32:21+08:00,51.6,SelectHead,174.00,506.13,739.08,S,1,516034560,0,0.00,0.00
2026-04-13T19:32:22+08:00,52.6,SelectHead,173.00,440.46,727.07,S,1,516050944,80973824,0.01,72.95
2026-04-13T19:32:23+08:00,53.7,BuildHead,174.00,87.93,325.26,S,3,516050944,83152896,0.00,1.94
2026-04-13T19:32:24+08:00,54.7,BuildHead,174.00,89.27,326.76,S,3,516050944,83152896,0.00,0.00
2026-04-13T19:32:26+08:00,55.8,BuildHead,175.00,91.46,329.76,S,2,516050944,83152896,0.00,0.00
2026-04-13T19:32:27+08:00,56.9,BuildHead,174.00,185.66,487.70,S,6,516050944,83152896,0.00,0.00
2026-04-13T19:32:28+08:00,57.9,BuildHead,172.00,185.67,487.70,S,6,516050944,83202048,0.00,0.04
2026-04-13T19:32:29+08:00,59.0,BuildHead,170.00,185.67,487.70,S,6,516050944,83202048,0.00,0.00
2026-04-13T19:32:30+08:00,60.1,BuildHead,168.00,185.67,487.70,S,6,516050944,83202048,0.00,0.00
2026-04-13T19:32:31+08:00,61.1,BuildHead,166.00,185.68,487.70,S,6,516050944,83202048,0.00,0.00
2026-04-13T19:32:32+08:00,62.2,BuildHead,164.00,185.68,487.70,S,6,516050944,83202048,0.00,0.00
2026-04-13T19:32:33+08:00,63.3,BuildHead,162.00,185.69,487.70,S,6,516050944,83202048,0.00,0.00
2026-04-13T19:32:34+08:00,64.3,BuildHead,160.00,185.69,487.70,S,6,516050944,83202048,0.00,0.00
2026-04-13T19:32:35+08:00,65.4,BuildHead,158.00,185.69,487.70,S,6,516050944,83202048,0.00,0.00
2026-04-13T19:32:36+08:00,66.5,BuildHead,156.00,185.69,487.70,S,6,516050944,83202048,0.00,0.00
2026-04-13T19:32:37+08:00,67.5,BuildHead,154.00,185.69,487.70,S,6,516050944,83202048,0.00,0.00
2026-04-13T19:32:38+08:00,68.6,BuildHead,152.00,185.69,487.70,S,6,516050944,83202048,0.00,0.00
2026-04-13T19:32:39+08:00,69.7,BuildHead,150.00,185.69,487.70,S,4,516050944,83202048,0.00,0.00
2026-04-13T19:32:40+08:00,70.7,BuildHead,148.00,185.69,487.70,S,3,516050944,83202048,0.00,0.00
2026-04-13T19:32:42+08:00,71.8,BuildHead,149.00,185.70,487.70,S,6,516050944,83202048,0.00,0.00
2026-04-13T19:32:43+08:00,72.9,BuildHead,153.00,185.70,487.70,S,6,516050944,83202048,0.00,0.00
2026-04-13T19:32:44+08:00,73.9,BuildHead,156.00,185.70,487.70,S,6,516050944,83202048,0.00,0.00
2026-04-13T19:32:45+08:00,75.0,BuildHead,159.00,185.70,487.70,S,6,516050944,83202048,0.00,0.00
2026-04-13T19:32:46+08:00,76.1,BuildHead,163.00,185.70,487.70,S,6,516050944,83202048,0.00,0.00
